step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;624500967;0;1;87;245;16.19;1.15;-1.00;0.00;87;0;0.00;158
0;0;624501003;0;1;103;245;15.11;1.05;-1.00;0.16;103;0;1.00;142
0;0;624501004;0;0;122;245;14.35;0.98;-1.00;0.44;122;0;2.00;123
0;0;624501005;0;5;135;245;13.30;0.90;-1.00;0.69;135;0;3.00;110
0;0;624501006;0;3;150;245;12.40;0.83;-1.00;1.02;150;0;4.00;95
0;0;624501008;0;6;158;245;11.41;0.77;-1.00;1.22;158;0;5.00;87
0;0;624501009;0;10;169;245;10.58;0.71;-1.00;1.53;169;0;6.00;76
0;0;624501011;0;15;179;245;9.97;0.66;-1.00;1.84;179;0;7.00;66
0;0;624501013;0;20;186;246;9.53;0.63;-1.00;2.07;186;0;8.00;60
0;0;624501015;0;22;193;247;9.20;0.61;-1.00;2.32;193;0;9.00;54
0;0;624501017;0;21;199;247;9.05;0.60;-1.00;2.55;199;0;10.00;48
0;0;624501019;0;28;203;248;8.91;0.59;-1.00;2.67;203;0;11.00;45
0;0;624501021;0;27;207;248;8.87;0.58;-1.00;2.85;207;0;12.00;41
1;0;624501023;1;33;213;248;8.71;0.57;13.00;3.14;212;0;13.00;35
2;0;624501026;2;33;216;248;8.62;0.56;13.50;3.25;214;0;14.00;32
2;0;624501028;2;39;220;252;8.50;0.55;13.50;3.34;218;0;15.00;32
2;0;624501032;2;42;226;252;8.39;0.54;13.50;3.62;224;0;16.00;26
2;0;624501035;2;48;228;252;8.27;0.53;13.50;3.73;226;0;17.00;24
2;0;624501037;2;50;231;255;8.26;0.52;13.50;3.84;229;0;18.00;24
2;0;624501040;2;56;233;255;8.33;0.53;13.50;3.97;231;0;19.00;22
3;0;624501043;3;62;237;255;8.31;0.53;15.67;4.18;234;0;20.00;18
4;0;624501046;4;68;243;259;8.52;0.54;17.00;4.27;239;0;21.00;16
5;0;624501049;5;71;245;260;8.65;0.54;18.00;4.33;240;0;22.00;15
6;0;624501052;6;72;246;260;8.74;0.55;18.67;4.40;240;0;23.00;14
6;0;624501057;6;79;252;264;8.80;0.55;18.67;4.58;246;0;24.00;12
6;0;624501061;6;81;254;264;8.91;0.56;18.67;4.65;248;0;25.00;10
6;0;624501063;6;83;255;264;9.07;0.57;18.67;4.73;249;0;26.00;9
6;0;624501067;6;86;255;265;9.28;0.58;18.67;4.73;249;0;27.00;10
7;0;624501070;7;87;256;265;9.32;0.58;20.00;4.75;249;0;28.00;9
7;0;624501074;7;88;261;271;9.22;0.57;20.00;4.68;254;0;29.00;10
7;0;624501080;7;90;264;271;9.16;0.57;20.00;4.97;257;0;30.00;7
8;0;624501083;8;91;266;272;9.02;0.56;21.00;5.02;258;0;31.00;6
8;0;624501086;8;93;267;272;8.90;0.55;21.00;5.01;259;0;32.00;5
9;0;624501090;9;96;268;272;8.86;0.55;22.33;5.05;259;0;33.00;4
10;0;624501094;10;101;268;272;8.87;0.55;23.50;5.05;258;0;34.00;4
11;0;624501097;11;107;268;272;8.80;0.54;24.00;5.05;257;0;35.00;4
11;0;624501101;11;108;279;284;9.01;0.56;24.00;4.89;268;0;36.00;5
11;0;624501105;11;110;280;284;8.92;0.55;24.00;4.87;269;0;37.00;4
11;0;624501108;11;113;281;284;8.86;0.55;24.00;4.86;270;0;38.00;3
12;0;624501112;12;116;281;284;8.72;0.54;25.08;4.86;269;0;39.00;3
13;0;624501115;13;119;281;284;8.56;0.53;25.92;4.86;268;0;40.00;3
15;0;624501118;15;120;281;284;8.37;0.52;27.40;4.86;266;0;41.00;3
15;0;624501121;15;124;285;288;8.29;0.52;27.40;4.81;270;0;42.00;3
16;0;624501125;16;126;285;288;8.05;0.50;27.06;4.81;269;0;43.00;3
18;0;624501128;18;129;289;292;7.95;0.49;28.56;4.75;271;0;44.00;3
19;0;624501131;19;131;291;294;7.80;0.49;29.11;4.72;272;0;45.00;3
19;0;624501135;19;136;291;294;7.61;0.47;29.11;4.72;272;0;46.00;3
19;0;624501138;19;137;291;294;7.46;0.47;29.11;4.72;272;0;47.00;3
19;0;624501141;19;142;302;307;7.71;0.48;29.11;4.55;283;0;48.00;5
19;0;624501146;19;143;302;307;7.66;0.48;29.11;4.55;283;0;49.00;5
19;0;624501149;19;144;302;307;7.61;0.48;29.11;4.55;283;0;50.00;5
19;0;624501151;19;145;303;308;7.60;0.47;29.11;4.54;284;0;51.00;5
20;0;624501154;20;149;304;309;7.55;0.47;30.25;4.53;284;0;52.00;5
21;0;624501157;21;152;304;309;7.41;0.46;29.62;4.53;283;0;53.00;5
22;0;624501160;22;153;306;312;7.49;0.47;29.77;4.50;284;0;54.00;6
24;0;624501163;24;156;306;312;7.36;0.46;30.88;4.50;282;0;55.00;6
25;0;624501167;25;144;307;312;7.32;0.45;31.84;4.49;282;0;56.00;5
27;0;624501169;27;140;307;312;7.21;0.45;33.56;4.49;280;0;57.00;5
29;0;624501172;29;139;313;318;7.16;0.44;35.17;4.42;284;0;58.00;5
29;0;624501177;29;139;313;318;7.17;0.44;35.17;4.42;284;0;59.00;5
29;0;624501184;29;142;313;318;7.22;0.44;35.17;4.42;284;0;60.00;5
29;0;624501188;29;148;313;318;7.28;0.44;35.17;4.42;284;0;61.00;5
29;0;624501192;29;150;317;322;7.41;0.45;35.17;4.38;288;0;62.00;5
29;0;624501195;29;149;318;323;7.58;0.46;35.17;4.36;289;0;63.00;5
31;0;624501198;31;150;318;323;7.65;0.47;35.68;4.36;287;0;64.00;5
32;0;624501201;32;151;319;324;7.75;0.47;36.38;4.35;287;0;65.00;5
33;0;624501204;33;153;319;324;7.71;0.47;37.15;4.35;286;0;66.00;5
34;0;624501207;34;145;319;324;7.73;0.47;38.03;4.35;285;0;67.00;5
35;0;624501211;35;141;319;324;7.88;0.48;38.74;4.35;284;0;68.00;5
35;0;624501214;35;135;319;324;7.98;0.49;38.74;4.35;284;0;69.00;5
35;0;624501218;35;130;319;324;8.13;0.50;38.74;4.35;284;0;70.00;5
35;0;624501221;35;128;319;324;8.28;0.51;38.74;4.35;284;0;71.00;5
35;0;624501224;35;132;353;394;8.58;0.53;38.74;3.93;318;0;72.00;41
36;0;624501233;36;127;354;395;8.78;0.54;39.11;3.93;318;0;73.00;41
37;0;624501237;37;120;361;395;9.10;0.56;40.03;3.89;324;0;74.00;34
38;0;624501241;38;116;363;395;9.30;0.57;40.95;3.88;325;0;75.00;32
38;0;624501245;38;113;367;395;9.52;0.58;40.95;3.89;329;0;76.00;28
38;0;624501255;38;112;370;395;9.69;0.59;40.95;3.89;332;0;77.00;25
38;0;624501258;38;114;373;395;9.78;0.60;40.95;3.91;335;0;78.00;22
39;0;624501261;39;115;376;395;9.79;0.59;41.92;3.94;337;0;79.00;19
40;0;624501265;40;115;378;396;9.75;0.59;42.88;3.94;338;0;80.00;18
40;0;624501269;40;115;379;397;9.81;0.59;42.88;3.95;339;0;81.00;18
