step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;623872212;0;1;88;245;16.08;1.13;-1.00;0.00;88;0;0.00;157
0;0;623872239;0;1;103;245;15.11;1.05;-1.00;0.15;103;0;1.00;142
0;0;623872240;0;1;125;245;14.25;0.97;-1.00;0.47;125;0;2.00;120
0;0;623872242;0;3;137;245;13.48;0.91;-1.00;0.69;137;0;3.00;108
0;0;623872243;0;3;152;245;12.21;0.82;-1.00;1.02;152;0;4.00;93
0;0;623872244;0;6;159;245;11.45;0.77;-1.00;1.19;159;0;5.00;86
0;0;623872245;0;10;170;245;10.75;0.72;-1.00;1.51;170;0;6.00;75
0;0;623872247;0;14;179;245;10.05;0.67;-1.00;1.78;179;0;7.00;66
0;0;623872249;0;22;186;246;9.57;0.63;-1.00;2.02;186;0;8.00;60
0;0;623872251;0;22;192;247;9.22;0.61;-1.00;2.23;192;0;9.00;55
0;0;623872253;0;27;197;247;9.03;0.60;-1.00;2.43;197;0;10.00;50
1;0;623872255;1;29;203;248;8.90;0.59;11.00;2.64;202;0;11.00;45
2;0;623872257;2;32;206;248;8.69;0.57;11.50;2.77;204;0;12.00;42
2;0;623872261;2;32;209;248;8.65;0.56;11.50;2.92;207;0;13.00;39
2;0;623872263;2;37;214;248;8.51;0.55;11.50;3.18;212;0;14.00;34
2;0;623872265;2;39;219;252;8.33;0.54;11.50;3.32;217;0;15.00;33
2;0;623872269;2;43;222;252;8.45;0.54;11.50;3.49;220;0;16.00;30
2;0;623872271;2;47;225;252;8.35;0.53;11.50;3.64;223;0;17.00;27
2;0;623872274;2;55;228;255;8.37;0.53;11.50;3.77;226;0;18.00;27
2;0;623872277;2;61;232;255;8.41;0.53;11.50;3.89;230;0;19.00;23
3;0;623872279;3;69;235;255;8.30;0.53;14.33;4.10;232;0;20.00;20
5;0;623872282;5;69;241;259;8.48;0.54;17.00;4.19;236;0;21.00;18
5;0;623872286;5;73;243;260;8.46;0.53;17.00;4.25;238;0;22.00;17
6;0;623872288;6;79;245;260;8.42;0.53;17.83;4.40;239;0;23.00;15
6;0;623872291;6;80;251;264;8.38;0.52;17.83;4.58;245;0;24.00;13
6;0;623872294;6;81;252;264;8.51;0.53;17.83;4.57;246;0;25.00;12
6;0;623872297;6;83;253;264;8.68;0.54;17.83;4.65;247;0;26.00;11
6;0;623872300;6;88;253;265;8.89;0.55;17.83;4.65;247;0;27.00;12
6;0;623872302;6;91;254;265;8.91;0.55;17.83;4.74;248;0;28.00;11
6;0;623872305;6;92;260;271;8.79;0.54;17.83;4.70;254;0;29.00;11
7;0;623872311;7;93;260;271;8.80;0.54;19.57;4.70;253;0;30.00;11
8;0;623872314;8;94;261;272;8.73;0.54;20.63;4.68;253;0;31.00;11
8;0;623872317;8;96;263;272;8.80;0.54;20.63;4.89;255;0;32.00;9
9;0;623872320;9;100;265;272;8.79;0.54;22.00;5.10;256;0;33.00;7
9;0;623872323;9;104;265;272;8.92;0.55;22.00;5.10;256;0;34.00;7
