step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;623178038;0;1;89;245;16.21;1.14;-1.00;0.00;89;0;0.00;156
0;0;623178067;0;1;104;245;15.26;1.05;-1.00;0.14;104;0;1.00;141
0;0;623178068;0;0;124;245;14.53;0.99;-1.00;0.44;124;0;2.00;121
0;0;623178070;0;2;136;245;13.63;0.92;-1.00;0.67;136;0;3.00;109
0;0;623178071;0;4;151;245;12.45;0.83;-1.00;1.00;151;0;4.00;94
0;0;623178072;0;5;156;245;11.88;0.79;-1.00;1.13;156;0;5.00;89
0;0;623178074;0;9;170;245;10.94;0.73;-1.00;1.53;170;0;6.00;75
0;0;623178075;0;17;178;245;10.37;0.69;-1.00;1.78;178;0;7.00;67
0;0;623178077;0;22;184;246;9.84;0.65;-1.00;1.98;184;0;8.00;62
0;0;623178079;0;25;191;247;9.40;0.62;-1.00;2.24;191;0;9.00;56
0;0;623178081;0;31;195;247;9.17;0.61;-1.00;2.39;195;0;10.00;52
1;0;623178083;1;35;200;248;8.88;0.59;11.00;2.56;199;0;11.00;48
2;0;623178085;2;34;205;248;8.83;0.58;11.50;2.79;203;0;12.00;43
2;0;623178088;2;40;209;248;8.64;0.56;11.50;2.99;207;0;13.00;39
2;0;623178090;2;44;214;248;8.49;0.55;11.50;3.24;212;0;14.00;34
2;0;623178093;2;46;218;252;8.44;0.55;11.50;3.33;216;0;15.00;34
2;0;623178096;2;48;220;252;8.40;0.54;11.50;3.45;218;0;16.00;32
2;0;623178099;2;55;224;252;8.39;0.54;11.50;3.69;222;0;17.00;28
3;0;623178102;3;61;226;255;8.53;0.54;13.67;3.81;223;0;18.00;29
3;0;623178105;3;62;231;255;8.63;0.55;13.67;4.05;228;0;19.00;24
4;0;623178108;4;67;235;255;8.55;0.54;15.25;4.25;231;0;20.00;20
5;0;623178117;5;70;240;259;8.74;0.55;16.40;4.26;235;0;21.00;19
5;0;623178121;5;74;242;260;8.79;0.55;16.40;4.32;237;0;22.00;18
6;0;623178123;6;79;244;260;8.69;0.55;17.33;4.48;238;0;23.00;16
6;0;623178126;6;80;247;264;8.74;0.55;17.33;4.52;241;0;24.00;17
7;0;623178129;7;85;248;264;8.85;0.55;18.43;4.50;241;0;25.00;16
7;0;623178132;7;87;251;264;8.83;0.55;18.43;4.67;244;0;26.00;13
7;0;623178135;7;92;253;265;8.69;0.54;18.43;4.84;246;0;27.00;12
7;0;623178138;7;94;253;265;8.72;0.54;18.43;4.84;246;0;28.00;12
7;0;623178141;7;97;260;271;8.67;0.54;18.43;4.90;253;0;29.00;11
7;0;623178146;7;99;260;271;8.68;0.54;18.43;4.90;253;0;30.00;11
8;0;623178149;8;101;261;272;8.52;0.53;19.63;4.89;253;0;31.00;11
9;0;623178152;9;104;263;272;8.43;0.52;21.00;5.02;254;0;32.00;9
10;0;623178155;10;107;263;272;8.34;0.52;22.20;5.02;253;0;33.00;9
10;0;623178159;10;109;265;272;8.41;0.52;22.20;5.14;255;0;34.00;7
10;0;623178162;10;114;265;272;8.40;0.52;22.20;5.14;255;0;35.00;7
10;0;623178165;10;118;277;284;8.66;0.54;22.20;5.04;267;0;36.00;7
