step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;623455520;0;1;88;245;16.24;1.14;-1.00;0.00;88;0;0.00;157
0;0;623455549;0;1;101;245;15.23;1.06;-1.00;0.13;101;0;1.00;144
0;0;623455550;0;1;119;245;14.52;0.99;-1.00;0.41;119;0;2.00;126
0;0;623455551;0;3;133;245;13.43;0.91;-1.00;0.68;133;0;3.00;112
0;0;623455552;0;3;145;245;12.66;0.85;-1.00;0.96;145;0;4.00;100
0;0;623455554;0;6;156;245;11.94;0.80;-1.00;1.24;156;0;5.00;89
0;0;623455555;0;7;168;245;11.14;0.74;-1.00;1.58;168;0;6.00;77
0;0;623455557;0;15;178;245;10.51;0.69;-1.00;1.89;178;0;7.00;67
0;0;623455558;0;19;188;246;9.88;0.65;-1.00;2.21;188;0;8.00;58
0;0;623455560;0;17;194;247;9.37;0.62;-1.00;2.42;194;0;9.00;53
0;0;623455562;0;21;200;247;9.09;0.60;-1.00;2.65;200;0;10.00;47
1;0;623455564;1;23;205;248;8.84;0.58;11.00;2.80;204;0;11.00;43
2;0;623455566;2;32;210;248;8.71;0.57;11.50;3.02;208;0;12.00;38
2;0;623455569;2;32;213;248;8.59;0.56;11.50;3.16;211;0;13.00;35
2;0;623455571;2;36;215;248;8.58;0.55;11.50;3.27;213;0;14.00;33
2;0;623455573;2;41;221;252;8.42;0.54;11.50;3.43;219;0;15.00;31
2;0;623455576;2;42;223;252;8.37;0.54;11.50;3.48;221;0;16.00;29
2;0;623455578;2;45;227;252;8.15;0.52;11.50;3.71;225;0;17.00;25
3;0;623455581;3;51;230;255;8.01;0.51;13.67;3.82;227;0;18.00;25
3;0;623455584;3;59;232;255;8.13;0.52;13.67;3.95;229;0;19.00;23
3;0;623455587;3;63;235;255;8.17;0.52;13.67;4.16;232;0;20.00;20
4;0;623455589;4;67;239;259;8.40;0.53;15.50;4.10;235;0;21.00;20
4;0;623455593;4;70;243;260;8.44;0.53;15.50;4.31;239;0;22.00;17
4;0;623455596;4;73;245;260;8.48;0.53;15.50;4.47;241;0;23.00;15
5;0;623455599;5;79;250;264;8.58;0.54;17.20;4.57;245;0;24.00;14
5;0;623455602;5;80;251;264;8.76;0.55;17.20;4.65;246;0;25.00;13
5;0;623455605;5;84;253;264;8.92;0.56;17.20;4.72;248;0;26.00;11
5;0;623455607;5;85;255;265;9.00;0.56;17.20;4.90;250;0;27.00;10
5;0;623455610;5;88;256;265;9.05;0.57;17.20;4.99;251;0;28.00;9
5;0;623455613;5;89;262;271;9.10;0.57;17.20;5.00;257;0;29.00;9
6;0;623455618;6;91;262;271;9.21;0.57;19.33;5.00;256;0;30.00;9
6;0;623455621;6;91;264;272;9.12;0.57;19.33;5.05;258;0;31.00;8
7;0;623455624;7;94;264;272;9.10;0.57;20.71;5.05;257;0;32.00;8
8;0;623455627;8;97;267;272;9.02;0.56;22.25;5.15;259;0;33.00;5
8;0;623455630;8;98;267;272;9.03;0.56;22.25;5.15;259;0;34.00;5
10;0;623455634;10;103;268;272;9.03;0.56;24.30;5.19;258;0;35.00;4
10;0;623455637;10;108;280;284;9.28;0.57;24.30;5.00;270;0;36.00;4
11;0;623455642;11;110;281;284;9.19;0.57;25.09;4.98;270;0;37.00;3
13;0;623455645;13;110;281;284;9.07;0.56;26.46;4.98;268;0;38.00;3
13;0;623455648;13;114;281;284;8.96;0.55;26.46;4.98;268;0;39.00;3
13;0;623455651;13;117;281;284;8.79;0.54;26.46;4.98;268;0;40.00;3
14;0;623455653;14;121;281;284;8.52;0.53;27.36;4.98;267;0;41.00;3
14;0;623455657;14;124;285;288;8.54;0.53;27.36;4.93;271;0;42.00;3
14;0;623455660;14;128;285;288;8.28;0.51;27.36;4.93;271;0;43.00;3
15;0;623455662;15;130;289;292;8.12;0.50;27.87;4.87;274;0;44.00;3
16;0;623455666;16;133;291;294;7.99;0.50;27.63;4.84;275;0;45.00;3
16;0;623455669;16;136;291;294;7.76;0.49;27.63;4.84;275;0;46.00;3
17;0;623455672;17;136;291;294;7.63;0.48;28.35;4.84;274;0;47.00;3
17;0;623455674;17;140;302;307;7.95;0.50;28.35;4.66;285;0;48.00;5
18;0;623455678;18;142;302;307;7.89;0.49;29.50;4.66;284;0;49.00;5
18;0;623455681;18;143;302;307;7.79;0.49;29.50;4.66;284;0;50.00;5
20;0;623455683;20;145;303;308;7.77;0.48;31.60;4.65;283;0;51.00;5
20;0;623455686;20;146;304;309;7.63;0.47;31.60;4.64;284;0;52.00;5
21;0;623455689;21;151;304;309;7.55;0.47;32.62;4.64;283;0;53.00;5
21;0;623455692;21;153;306;312;7.56;0.47;32.62;4.61;285;0;54.00;6
22;0;623455695;22;156;306;312;7.39;0.46;32.64;4.61;284;0;55.00;6
24;0;623455698;24;144;307;312;7.30;0.45;32.13;4.60;283;0;56.00;5
26;0;623455701;26;138;307;312;7.19;0.45;33.85;4.60;281;0;57.00;5
28;0;623455703;28;137;312;318;7.16;0.44;35.57;4.54;284;0;58.00;6
29;0;623455707;29;140;312;318;7.10;0.44;36.24;4.54;283;0;59.00;6
29;0;623455711;29;141;312;318;7.16;0.44;36.24;4.54;283;0;60.00;6
29;0;623455715;29;146;312;318;7.20;0.44;36.24;4.54;283;0;61.00;6
29;0;623455720;29;149;316;322;7.24;0.45;36.24;4.50;287;0;62.00;6
29;0;623455724;29;151;317;323;7.39;0.46;36.24;4.48;288;0;63.00;6
31;0;623455727;31;152;317;323;7.43;0.46;36.68;4.48;286;0;64.00;6
31;0;623455730;31;152;318;324;7.57;0.46;36.68;4.47;287;0;65.00;6
32;0;623455733;32;154;318;324;7.56;0.46;37.44;4.47;286;0;66.00;6
