step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;624225716;0;1;88;245;16.54;1.16;-1.00;0.00;88;0;0.00;157
0;0;624225742;0;0;99;245;15.85;1.10;-1.00;0.11;99;0;1.00;146
0;0;624225743;0;2;120;245;15.02;1.02;-1.00;0.44;120;0;2.00;125
0;0;624225744;0;2;135;245;13.90;0.94;-1.00;0.73;135;0;3.00;110
0;0;624225745;0;2;150;245;12.82;0.86;-1.00;1.05;150;0;4.00;95
0;0;624225747;0;6;158;245;11.90;0.79;-1.00;1.25;158;0;5.00;87
0;0;624225748;0;6;167;245;11.35;0.75;-1.00;1.51;167;0;6.00;78
0;0;624225750;0;11;178;245;10.59;0.70;-1.00;1.85;178;0;7.00;67
0;0;624225751;0;15;188;246;9.95;0.66;-1.00;2.18;188;0;8.00;58
0;0;624225753;0;20;192;247;9.61;0.63;-1.00;2.32;192;0;9.00;55
0;0;624225756;0;25;203;247;9.10;0.60;-1.00;2.73;203;0;10.00;44
0;0;624225758;0;29;207;248;9.06;0.60;-1.00;2.85;207;0;11.00;41
0;0;624225760;0;29;210;248;9.05;0.59;-1.00;2.98;210;0;12.00;38
2;0;624225762;2;33;216;248;8.74;0.57;13.00;3.25;214;0;13.00;32
2;0;624225765;2;36;216;248;8.68;0.56;13.00;3.25;214;0;14.00;32
2;0;624225767;2;45;224;252;8.45;0.54;13.00;3.52;222;0;15.00;28
2;0;624225770;2;46;225;252;8.46;0.54;13.00;3.51;223;0;16.00;27
2;0;624225773;2;53;225;252;8.49;0.54;13.00;3.51;223;0;17.00;27
2;0;624225775;2;59;231;255;8.50;0.54;13.00;3.81;229;0;18.00;24
3;0;624225778;3;65;232;255;8.48;0.53;15.00;3.88;229;0;19.00;23
4;0;624225781;4;69;234;255;8.45;0.53;16.25;4.01;230;0;20.00;21
4;0;624225783;4;76;240;259;8.55;0.54;16.25;4.10;236;0;21.00;19
4;0;624225786;4;77;241;260;8.62;0.54;16.25;4.09;237;0;22.00;19
4;0;624225789;4;85;244;260;8.51;0.53;16.25;4.32;240;0;23.00;16
5;0;624225792;5;85;249;264;8.36;0.52;17.80;4.33;244;0;24.00;15
