step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;622889617;0;1;89;245;16.20;1.14;-1.00;0.00;89;0;0.00;156
0;0;622889645;0;0;100;245;15.35;1.07;-1.00;0.11;100;0;1.00;145
0;0;622889646;0;1;122;245;14.48;0.99;-1.00;0.45;122;0;2.00;123
0;0;622889647;0;3;136;245;13.47;0.91;-1.00;0.71;136;0;3.00;109
0;0;622889649;0;2;148;245;12.70;0.85;-1.00;0.98;148;0;4.00;97
0;0;622889650;0;5;159;245;11.70;0.78;-1.00;1.26;159;0;5.00;86
0;0;622889652;0;8;170;245;10.83;0.72;-1.00;1.56;170;0;6.00;75
0;0;622889653;0;13;177;245;10.28;0.68;-1.00;1.78;177;0;7.00;68
0;0;622889655;0;18;186;246;9.71;0.64;-1.00;2.08;186;0;8.00;60
0;0;622889657;0;18;191;247;9.37;0.62;-1.00;2.26;191;0;9.00;56
0;0;622889659;0;26;197;247;9.14;0.60;-1.00;2.50;197;0;10.00;50
0;0;622889661;0;31;202;248;8.83;0.58;-1.00;2.66;202;0;11.00;46
1;0;622889664;1;36;205;248;8.55;0.56;12.00;2.80;204;0;12.00;43
1;0;622889666;1;37;209;248;8.40;0.55;12.00;2.99;208;0;13.00;39
2;0;622889668;2;42;211;248;8.29;0.54;13.00;3.09;209;0;14.00;37
2;0;622889671;2;43;218;252;8.15;0.53;13.00;3.35;216;0;15.00;34
2;0;622889674;2;48;221;252;8.05;0.52;13.00;3.52;219;0;16.00;31
3;0;622889676;3;52;224;252;7.97;0.51;14.33;3.70;221;0;17.00;28
4;0;622889678;4;57;228;255;7.90;0.50;15.25;3.95;224;0;18.00;27
4;0;622889681;4;64;230;255;7.94;0.50;15.25;4.08;226;0;19.00;25
4;0;622889684;4;69;233;255;8.06;0.51;15.25;4.29;229;0;20.00;22
5;0;622889687;5;79;240;259;8.16;0.52;16.40;4.41;235;0;21.00;19
5;0;622889690;5;77;241;260;8.29;0.52;16.40;4.43;236;0;22.00;19
6;0;622889693;6;82;244;260;8.31;0.53;17.33;4.58;238;0;23.00;16
6;0;622889696;6;84;248;264;8.27;0.52;17.33;4.62;242;0;24.00;16
6;0;622889699;6;89;250;264;8.43;0.53;17.33;4.59;244;0;25.00;14
6;0;622889701;6;90;250;264;8.52;0.53;17.33;4.59;244;0;26.00;14
6;0;622889704;6;92;250;265;8.47;0.53;17.33;4.59;244;0;27.00;15
7;0;622889708;7;92;250;265;8.37;0.52;18.86;4.59;243;0;28.00;15
7;0;622889711;7;93;257;271;8.28;0.51;18.86;4.65;250;0;29.00;14
7;0;622889716;7;94;257;271;8.19;0.51;18.86;4.65;250;0;30.00;14
8;0;622889719;8;99;258;272;8.09;0.50;20.00;4.64;250;0;31.00;14
9;0;622889722;9;100;258;272;7.98;0.49;21.33;4.64;249;0;32.00;14
10;0;622889726;10;106;259;272;7.87;0.49;22.50;4.75;249;0;33.00;13
10;0;622889729;10;110;260;272;7.89;0.49;22.50;4.79;250;0;34.00;12
11;0;622889733;11;113;261;272;7.85;0.49;23.09;4.91;250;0;35.00;11
