step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;623593248;0;1;85;245;16.47;1.16;-1.00;0.00;85;0;0.00;160
0;0;623593276;0;1;100;245;15.48;1.07;-1.00;0.15;100;0;1.00;145
0;0;623593277;0;1;121;245;14.54;0.99;-1.00;0.47;121;0;2.00;124
0;0;623593278;0;2;133;245;13.60;0.92;-1.00;0.70;133;0;3.00;112
0;0;623593280;0;3;149;245;12.58;0.84;-1.00;1.05;149;0;4.00;96
0;0;623593281;0;5;157;245;11.66;0.78;-1.00;1.25;157;0;5.00;88
0;0;623593283;0;9;168;245;10.86;0.72;-1.00;1.57;168;0;6.00;77
0;0;623593284;0;15;178;245;10.14;0.67;-1.00;1.87;178;0;7.00;67
0;0;623593286;0;20;188;246;9.62;0.64;-1.00;2.20;188;0;8.00;58
0;0;623593288;0;21;191;247;9.47;0.63;-1.00;2.30;191;0;9.00;56
0;0;623593290;0;24;201;247;9.11;0.60;-1.00;2.69;201;0;10.00;46
0;0;623593292;0;29;204;248;8.96;0.59;-1.00;2.76;204;0;11.00;44
1;0;623593294;1;30;211;248;8.61;0.57;12.00;3.07;210;0;12.00;37
2;0;623593296;2;34;214;248;8.35;0.55;12.50;3.21;212;0;13.00;34
2;0;623593299;2;41;216;248;8.31;0.54;12.50;3.31;214;0;14.00;32
2;0;623593301;2;41;222;252;8.09;0.52;12.50;3.50;220;0;15.00;30
2;0;623593304;2;48;224;252;8.00;0.51;12.50;3.58;222;0;16.00;28
2;0;623593306;2;53;225;252;7.92;0.51;12.50;3.57;223;0;17.00;27
2;0;623593309;2;60;232;255;7.93;0.51;12.50;3.93;230;0;18.00;23
3;0;623593312;3;64;232;255;7.92;0.50;14.67;3.93;229;0;19.00;23
4;0;623593315;4;63;235;255;7.89;0.50;16.00;4.14;231;0;20.00;20
5;0;623593318;5;71;241;259;8.02;0.50;17.00;4.22;236;0;21.00;18
6;0;623593321;6;70;243;260;8.10;0.51;17.67;4.28;237;0;22.00;17
6;0;623593324;6;75;244;260;8.12;0.51;17.67;4.36;238;0;23.00;16
6;0;623593327;6;80;250;264;8.14;0.51;17.67;4.45;244;0;24.00;14
6;0;623593330;6;82;251;264;8.32;0.52;17.67;4.53;245;0;25.00;13
6;0;623593333;6;83;251;264;8.46;0.53;17.67;4.53;245;0;26.00;13
6;0;623593336;6;86;252;265;8.65;0.54;17.67;4.62;246;0;27.00;13
6;0;623593339;6;90;253;265;8.66;0.54;17.67;4.71;247;0;28.00;12
6;0;623593343;6;90;259;271;8.65;0.54;17.67;4.73;253;0;29.00;12
6;0;623593348;6;91;259;271;8.69;0.54;17.67;4.73;253;0;30.00;12
7;0;623593351;7;93;262;272;8.65;0.54;19.14;4.92;255;0;31.00;10
7;0;623593355;7;96;262;272;8.74;0.54;19.14;4.92;255;0;32.00;10
9;0;623593358;9;98;264;272;8.73;0.54;22.22;5.10;255;0;33.00;8
9;0;623593361;9;99;264;272;8.86;0.55;22.22;5.10;255;0;34.00;8
11;0;623593364;11;102;266;272;8.89;0.55;23.91;5.20;255;0;35.00;6
11;0;623593367;11;105;276;284;9.19;0.57;23.91;5.01;265;0;36.00;8
11;0;623593372;11;108;277;284;9.09;0.56;23.91;5.06;266;0;37.00;7
11;0;623593375;11;110;278;284;9.08;0.56;23.91;5.09;267;0;38.00;6
11;0;623593378;11;113;278;284;8.98;0.55;23.91;5.09;267;0;39.00;6
11;0;623593381;11;115;280;284;8.69;0.54;23.91;5.11;269;0;40.00;4
12;0;623593385;12;120;281;284;8.43;0.52;24.92;5.11;269;0;41.00;3
12;0;623593388;12;122;285;288;8.34;0.52;24.92;5.05;273;0;42.00;3
13;0;623593392;13;124;285;288;7.98;0.50;26.00;5.05;272;0;43.00;3
13;0;623593394;13;130;289;292;7.83;0.49;26.00;4.99;276;0;44.00;3
14;0;623593398;14;134;291;294;7.74;0.48;27.36;4.96;277;0;45.00;3
14;0;623593401;14;136;291;294;7.56;0.47;27.36;4.96;277;0;46.00;3
15;0;623593404;15;140;291;294;7.51;0.47;28.67;4.96;276;0;47.00;3
15;0;623593406;15;143;302;307;7.81;0.49;28.67;4.78;287;0;48.00;5
18;0;623593410;18;144;302;307;7.73;0.48;30.39;4.78;284;0;49.00;5
18;0;623593414;18;145;302;307;7.68;0.48;30.39;4.78;284;0;50.00;5
18;0;623593417;18;146;303;308;7.70;0.48;30.39;4.77;285;0;51.00;5
19;0;623593419;19;146;304;309;7.65;0.48;31.47;4.75;285;0;52.00;5
19;0;623593423;19;148;304;309;7.66;0.48;31.47;4.75;285;0;53.00;5
21;0;623593426;21;151;306;312;7.59;0.47;31.57;4.72;285;0;54.00;6
24;0;623593428;24;152;306;312;7.48;0.46;34.33;4.72;282;0;55.00;6
26;0;623593432;26;139;307;312;7.59;0.47;34.19;4.71;281;0;56.00;5
27;0;623593435;27;138;307;312;7.58;0.47;35.04;4.71;280;0;57.00;5
27;0;623593438;27;135;313;318;7.62;0.47;35.04;4.64;286;0;58.00;5
28;0;623593441;28;139;313;318;7.59;0.47;35.75;4.64;285;0;59.00;5
28;0;623593446;28;142;313;318;7.57;0.47;35.75;4.64;285;0;60.00;5
29;0;623593449;29;143;313;318;7.51;0.46;36.62;4.64;284;0;61.00;5
29;0;623593452;29;146;317;322;7.53;0.46;36.62;4.60;288;0;62.00;5
