interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.33;0;5.00;1;1;2.63;6.33
0.00;30.00;120.00;6.68;1;5.00;1;2;9.74;6.68
0.00;30.00;120.00;6.63;2;5.00;1;2;4.47;6.63
0.00;30.00;120.00;7.05;3;5.00;1;2;28.69;7.05
0.00;30.00;120.00;5.22;4;5.00;1;1;3.20;5.22
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.77;6;5.00;1;1;3.49;4.77
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;10.99;8;5.00;1;2;2.82;10.99
0.00;30.00;120.00;10.99;9;12.00;1;1;3.64;10.99
0.00;30.00;720.00;2.99;10;6.17;6;6;37.10;6.73
0.00;30.00;600.00;2.51;11;5.00;5;5;33.23;6.23
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;11.21;13;5.00;1;1;1.49;11.21
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;16.33;110;5.00;3;3;3.06;16.33
0.00;30.00;0.00;-1.00;111;-1.00;0;0;0.00;-1.00
0.00;30.00;720.00;14.37;112;5.00;6;6;6.96;14.42
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;1;1.30;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;20;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;960.00;14.17;23;5.00;8;8;9.41;14.24
0.00;30.00;120.00;9.29;24;5.00;1;1;1.79;9.29
0.00;30.00;120.00;10.90;25;5.00;1;1;1.53;10.90
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.79;28;5.00;1;2;20.94;4.79
0.00;30.00;120.00;5.58;29;5.00;1;1;2.99;5.58
0.00;30.00;120.00;5.03;30;5.00;1;2;53.71;5.03
0.00;30.00;120.00;5.40;31;5.00;1;1;3.08;5.40
0.00;30.00;240.00;16.68;150;5.00;2;2;2.00;16.68
0.00;30.00;120.00;19.57;151;12.00;1;1;2.04;19.57
0.00;30.00;600.00;9.87;152;6.40;5;5;13.67;12.54
0.00;30.00;1080.00;13.86;153;5.78;9;9;12.24;13.97
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;20.07;33;5.00;1;1;0.83;20.07
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;14.20;36;5.00;2;2;2.35;14.26
