interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.32;0;5.00;1;2;14.52;6.32
0.00;30.00;120.00;6.66;1;5.00;1;2;25.39;6.66
0.00;30.00;120.00;8.09;2;5.00;1;2;26.90;8.09
0.00;30.00;120.00;7.97;3;5.00;1;2;25.83;7.97
0.00;30.00;120.00;5.16;4;5.00;1;1;3.23;5.16
0.00;30.00;120.00;4.45;5;5.00;1;1;3.75;4.45
0.00;30.00;0.00;-1.00;6;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.59;8;5.00;1;1;1.74;9.59
0.00;30.00;120.00;10.50;9;12.00;1;1;3.81;10.50
0.00;30.00;840.00;4.08;10;6.00;7;7;31.90;5.83
0.00;30.00;480.00;2.80;11;5.00;4;4;23.85;7.10
0.00;30.00;120.00;9.75;12;5.00;1;1;1.71;9.75
0.00;30.00;0.00;-1.00;13;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;600.00;12.46;110;5.00;5;5;6.69;12.62
0.00;30.00;240.00;14.02;111;5.00;2;2;2.38;14.02
0.00;30.00;240.00;15.17;112;5.00;2;2;2.20;15.19
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;14.74;20;5.00;1;1;1.13;14.74
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;840.00;14.79;23;5.00;7;7;7.89;14.81
0.00;30.00;240.00;8.68;24;5.00;2;2;3.84;8.68
0.00;30.00;0.00;-1.00;25;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.67;28;5.00;1;2;35.19;5.67
0.00;30.00;120.00;5.94;29;5.00;1;2;18.67;5.94
0.00;30.00;120.00;4.50;30;5.00;1;1;3.70;4.50
0.00;30.00;0.00;-1.00;31;-1.00;0;0;0.00;-1.00
