interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.38;0;5.00;1;1;2.61;6.38
0.00;30.00;120.00;7.00;1;5.00;1;2;6.83;7.00
0.00;30.00;120.00;7.23;2;5.00;1;2;16.97;7.23
0.00;30.00;120.00;6.54;3;5.00;1;2;32.69;6.54
0.00;30.00;120.00;5.30;4;5.00;1;1;3.14;5.30
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.31;6;5.00;1;1;3.86;4.31
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.81;8;5.00;1;1;1.70;9.81
0.00;30.00;120.00;9.27;9;12.00;1;1;4.32;9.27
0.00;30.00;600.00;3.11;10;5.00;5;6;32.45;7.36
0.00;30.00;600.00;2.48;11;5.00;5;5;33.64;7.04
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;10.93;13;5.00;1;1;1.53;10.93
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;15.85;110;5.00;3;3;3.16;15.89
0.00;30.00;0.00;-1.00;111;-1.00;0;0;0.00;-1.00
0.00;30.00;720.00;13.68;112;5.00;6;6;7.31;13.79
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;20;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;960.00;15.16;23;5.00;8;8;8.80;15.32
0.00;30.00;120.00;9.07;24;5.00;1;1;1.84;9.07
0.00;30.00;120.00;9.22;25;5.00;1;1;1.81;9.22
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.13;28;5.00;1;2;14.10;5.13
0.00;30.00;120.00;4.66;29;5.00;1;1;3.57;4.66
0.00;30.00;120.00;4.98;30;5.00;1;2;34.81;4.98
0.00;30.00;120.00;5.89;31;5.00;1;1;2.83;5.89
0.00;30.00;240.00;20.02;150;5.00;2;2;1.66;20.02
0.00;30.00;120.00;19.79;151;12.00;1;1;2.02;19.79
0.00;30.00;600.00;6.80;152;6.40;5;5;22.31;11.31
0.00;30.00;1080.00;14.77;153;5.78;9;9;11.59;14.98
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
