step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;627378374;0;1;85;245;16.04;1.14;-1.00;0.00;85;0;0.00;160
0;0;627378402;0;2;100;245;14.90;1.04;-1.00;0.15;100;0;1.00;145
0;0;627378403;0;1;117;245;14.46;0.99;-1.00;0.42;117;0;2.00;128
0;0;627378404;0;3;132;245;13.28;0.90;-1.00;0.71;132;0;3.00;113
0;0;627378406;0;3;141;245;12.36;0.83;-1.00;0.92;141;0;4.00;104
0;0;627378407;0;4;149;245;11.62;0.79;-1.00;1.14;149;0;5.00;96
0;0;627378408;0;10;157;245;10.91;0.73;-1.00;1.39;157;0;6.00;88
0;0;627378410;0;12;164;245;10.38;0.70;-1.00;1.63;164;0;7.00;81
0;0;627378412;0;18;170;246;10.17;0.68;-1.00;1.85;170;0;8.00;76
0;0;627378413;0;21;178;247;9.87;0.66;-1.00;2.17;178;0;9.00;69
0;0;627378416;0;23;184;247;9.78;0.65;-1.00;2.43;184;0;10.00;63
0;0;627378417;0;25;191;248;9.55;0.63;-1.00;2.69;191;0;11.00;57
0;0;627378420;0;30;198;248;9.28;0.61;-1.00;3.02;198;0;12.00;50
1;0;627378422;1;33;202;248;9.12;0.60;13.00;3.22;201;0;13.00;46
1;0;627378424;1;34;207;248;9.16;0.59;13.00;3.48;206;0;14.00;41
1;0;627378427;1;35;210;252;9.07;0.58;13.00;3.58;209;0;15.00;42
1;0;627378430;1;40;214;252;8.95;0.57;13.00;3.81;213;0;16.00;38
1;0;627378432;1;41;221;252;8.88;0.56;13.00;4.23;220;0;17.00;31
1;0;627378435;1;46;223;255;8.97;0.57;13.00;4.32;222;0;18.00;32
2;0;627378438;2;52;226;255;9.06;0.57;16.00;4.45;224;0;19.00;29
2;0;627378441;2;59;228;255;9.23;0.58;16.00;4.51;226;0;20.00;27
2;0;627378443;2;60;236;259;9.42;0.59;16.00;4.73;234;0;21.00;23
3;0;627378447;3;64;238;260;9.52;0.60;18.00;4.79;235;0;22.00;22
3;0;627378449;3;64;241;260;9.58;0.60;18.00;5.01;238;0;23.00;19
5;0;627378452;5;70;245;264;9.53;0.60;20.40;4.99;240;0;24.00;19
5;0;627378457;5;74;246;264;9.53;0.59;20.40;5.07;241;0;25.00;18
6;0;627378461;6;79;249;264;9.39;0.58;21.00;5.33;243;0;26.00;15
6;0;627378464;6;79;251;265;9.27;0.57;21.00;5.43;245;0;27.00;14
6;0;627378469;6;81;254;265;9.27;0.57;21.00;5.59;248;0;28.00;11
6;0;627378472;6;83;260;271;9.18;0.57;21.00;5.70;254;0;29.00;11
7;0;627378478;7;87;260;271;9.11;0.56;21.86;5.70;253;0;30.00;11
7;0;627378481;7;90;262;272;8.97;0.56;21.86;5.72;255;0;31.00;10
7;0;627378484;7;92;263;272;8.90;0.55;21.86;5.73;256;0;32.00;9
7;0;627378487;7;96;264;272;8.86;0.55;21.86;5.78;257;0;33.00;8
8;0;627378490;8;101;264;272;8.81;0.55;22.63;5.78;256;0;34.00;8
8;0;627378494;8;104;265;272;8.95;0.55;22.63;5.82;257;0;35.00;7
10;0;627378497;10;108;276;284;9.17;0.57;24.90;5.59;266;0;36.00;8
10;0;627378502;10;113;277;284;9.04;0.56;24.90;5.60;267;0;37.00;7
10;0;627378505;10;114;278;284;8.86;0.55;24.90;5.62;268;0;38.00;6
11;0;627378508;11;118;278;284;8.74;0.54;26.18;5.62;267;0;39.00;6
11;0;627378512;11;122;278;284;8.64;0.54;26.18;5.62;267;0;40.00;6
14;0;627378515;14;122;278;284;8.45;0.53;27.29;5.62;264;0;41.00;6
14;0;627378518;14;127;283;288;8.47;0.53;27.29;5.55;269;0;42.00;5
14;1;627378522;14;130;283;288;8.40;0.52;27.29;5.55;269;1;43.00;5
14;1;627378536;14;133;286;292;8.33;0.52;27.29;5.51;272;1;44.00;6
14;1;627378540;14;136;288;294;8.24;0.51;27.29;5.47;274;1;45.00;6
15;1;627378543;15;138;289;294;8.11;0.50;28.40;5.46;274;1;46.00;5
17;1;627378546;17;139;289;294;8.01;0.49;30.06;5.46;272;1;47.00;5
17;1;627378549;17;141;300;307;8.09;0.50;30.06;5.26;283;1;48.00;7
17;1;627378553;17;143;300;307;7.92;0.49;30.06;5.26;283;1;49.00;7
17;1;627378557;17;142;301;307;7.81;0.48;30.06;5.25;284;1;50.00;6
18;1;627378560;18;144;302;308;7.77;0.48;30.83;5.24;284;1;51.00;6
18;1;627378564;18;145;303;309;7.79;0.48;30.83;5.22;285;1;52.00;6
18;1;627378567;18;149;303;309;7.72;0.48;30.83;5.22;285;1;53.00;6
21;1;627378570;21;152;305;312;7.67;0.47;32.38;5.19;284;1;54.00;7
22;1;627378574;22;154;305;312;7.53;0.46;32.41;5.19;283;1;55.00;7
22;1;627378577;22;142;306;312;7.48;0.46;32.41;5.18;284;1;56.00;6
22;1;627378580;22;137;306;312;7.38;0.46;32.41;5.18;284;1;57.00;6
25;1;627378582;25;138;311;318;7.37;0.45;34.44;5.11;286;1;58.00;7
25;1;627378587;25;140;311;318;7.31;0.45;34.44;5.11;286;1;59.00;7
25;1;627378595;25;141;312;318;7.44;0.46;34.44;5.10;287;1;60.00;6
27;1;627378599;27;142;312;318;7.50;0.46;36.19;5.10;285;1;61.00;6
27;1;627378603;27;144;316;322;7.64;0.47;36.19;5.05;289;1;62.00;6
28;1;627378606;28;146;317;323;7.84;0.48;37.14;5.03;289;1;63.00;6
29;1;627378610;29;146;317;323;7.95;0.49;36.62;5.03;288;1;64.00;6
30;1;627378613;30;147;318;324;8.05;0.49;37.43;5.02;288;1;65.00;6
31;1;627378616;31;148;318;324;8.00;0.49;38.35;5.02;287;1;66.00;6
32;1;627378619;32;138;318;324;8.05;0.49;39.25;5.02;286;1;67.00;6
33;1;627378623;33;133;318;324;8.11;0.50;40.12;5.02;285;1;68.00;6
33;1;627378626;33;132;318;324;8.22;0.50;40.12;5.02;285;1;69.00;6
33;1;627378629;33;129;318;324;8.32;0.51;40.12;5.02;285;1;70.00;6
37;1;627378640;37;124;318;324;8.40;0.51;42.76;5.02;281;1;71.00;6
37;1;627378643;37;130;353;394;8.56;0.52;42.76;4.52;316;1;72.00;41
38;1;627378653;38;121;354;395;8.64;0.53;43.37;4.51;316;1;73.00;41
38;1;627378663;38;116;361;395;9.07;0.55;43.37;4.47;323;1;74.00;34
38;1;627378666;38;111;363;395;9.29;0.57;43.37;4.46;325;1;75.00;32
38;1;627378670;38;107;367;395;9.57;0.58;43.37;4.45;329;1;76.00;28
38;1;627378681;38;107;372;395;9.84;0.60;43.37;4.46;334;1;77.00;23
38;1;627378685;38;107;376;395;9.89;0.60;43.37;4.48;338;1;78.00;19
38;1;627378689;38;108;378;395;9.88;0.60;43.37;4.49;340;1;79.00;17
39;1;627378702;39;106;380;396;9.88;0.60;43.87;4.49;341;1;80.00;16
40;1;627378713;40;110;382;397;9.89;0.60;44.80;4.49;342;1;81.00;15
41;1;627378728;41;110;382;397;9.86;0.60;45.71;4.49;341;1;82.00;15
41;1;627378732;41;116;386;401;9.69;0.59;45.71;4.45;345;1;83.00;15
42;1;627378736;42;120;386;401;9.62;0.58;46.40;4.45;344;1;84.00;15
42;1;627378741;42;121;386;401;9.60;0.58;46.40;4.45;344;1;85.00;15
42;1;627378745;42;119;386;401;9.60;0.58;46.40;4.45;344;1;86.00;15
42;1;627378749;42;122;390;407;9.57;0.58;46.40;4.42;348;1;87.00;17
43;1;627378754;43;125;390;407;9.56;0.58;47.37;4.42;347;1;88.00;17
44;1;627378760;44;129;391;407;9.61;0.58;48.20;4.41;347;1;89.00;16
45;1;627378768;45;132;394;413;9.50;0.58;49.13;4.38;349;1;90.00;19
46;1;627378776;46;135;395;413;9.41;0.57;50.04;4.37;349;1;91.00;18
48;1;627378782;48;136;395;413;9.38;0.57;51.77;4.37;347;1;92.00;18
50;1;627378786;50;135;397;414;9.40;0.57;51.98;4.36;347;1;93.00;17
50;1;627378791;50;136;398;415;9.45;0.57;51.98;4.35;348;1;94.00;17
50;1;627378795;50;133;399;415;9.56;0.58;51.98;4.35;349;1;95.00;16
51;1;627378799;51;133;409;428;9.55;0.58;52.82;4.25;358;1;96.00;19
53;1;627378804;53;132;410;428;9.60;0.58;54.32;4.24;357;1;97.00;18
57;1;627378809;57;132;410;428;9.56;0.58;57.39;4.24;353;1;98.00;18
57;1;627378814;57;128;411;429;9.67;0.59;57.39;4.23;354;1;99.00;18
59;1;627378819;59;127;411;429;9.74;0.59;58.75;4.23;352;1;100.00;18
60;1;627378828;60;126;413;433;9.86;0.60;59.45;4.21;353;1;101.00;20
63;1;627378834;63;120;413;433;9.84;0.60;61.03;4.21;350;1;102.00;20
63;1;627378838;63;115;418;437;9.92;0.60;61.03;4.18;355;1;103.00;19
64;1;627378843;64;110;420;437;9.96;0.61;61.70;4.31;356;1;104.00;17
65;2;627378848;65;104;420;437;10.06;0.61;62.35;4.31;355;2;105.00;17
65;2;627378866;65;98;420;437;10.18;0.62;62.35;4.31;355;2;106.00;17
67;2;627378870;67;94;420;437;10.25;0.62;63.66;4.31;353;2;107.00;17
68;2;627378875;68;90;431;449;10.42;0.64;64.31;4.20;363;2;108.00;18
68;2;627378881;68;85;432;449;10.56;0.65;64.31;4.19;364;2;109.00;17
70;2;627378886;70;83;432;449;10.70;0.65;65.57;4.19;362;2;110.00;17
70;2;627378892;70;79;432;449;10.91;0.67;65.57;4.19;362;2;111.00;17
70;2;627378897;70;81;432;449;11.08;0.68;65.57;4.19;362;2;112.00;17
70;3;627378902;70;76;432;449;11.26;0.69;65.57;4.19;362;3;113.00;17
72;3;627378919;72;75;433;450;11.42;0.69;66.25;4.19;361;3;114.00;17
72;3;627378925;72;73;433;450;11.57;0.70;66.25;4.19;361;3;115.00;17
72;3;627378931;72;71;437;456;11.68;0.71;66.25;4.16;365;3;116.00;19
72;3;627378937;72;70;439;457;11.78;0.72;66.25;4.14;367;3;117.00;18
73;3;627378943;73;72;440;457;11.74;0.72;66.92;4.40;367;3;118.00;17
75;3;627378949;75;72;441;457;11.68;0.71;68.12;4.50;366;3;119.00;16
77;3;627378958;77;74;447;462;11.66;0.71;68.99;4.81;370;3;120.00;15
78;3;627378964;78;76;448;462;11.71;0.71;69.50;4.91;370;3;121.00;14
79;3;627378971;79;80;448;462;11.66;0.71;70.11;4.91;369;3;122.00;14
79;3;627378978;79;82;451;463;11.59;0.71;70.11;5.27;372;3;123.00;12
79;3;627378984;79;82;455;467;11.49;0.70;70.11;5.23;376;3;124.00;12
80;3;627378990;80;85;458;467;11.43;0.70;70.79;5.67;378;3;125.00;9
82;3;627378997;82;87;460;470;11.48;0.70;72.10;5.65;378;3;126.00;10
82;3;627379003;82;89;464;470;11.48;0.70;72.10;5.96;382;3;127.00;6
84;3;627379015;84;94;464;470;11.54;0.70;72.96;5.96;380;3;128.00;6
84;3;627379022;84;95;464;470;11.69;0.71;72.96;5.96;380;3;129.00;6
84;3;627379028;84;96;468;474;11.76;0.72;72.96;6.09;384;3;130.00;6
85;3;627379035;85;95;468;474;11.84;0.72;73.62;6.09;383;3;131.00;6
87;3;627379041;87;96;469;474;11.90;0.73;74.51;6.08;382;3;132.00;5
87;3;627379047;87;98;470;474;11.93;0.73;74.51;6.20;383;3;133.00;4
90;3;627379053;90;98;472;475;11.86;0.73;74.89;6.31;382;3;134.00;3
91;3;627379059;91;101;474;477;11.82;0.72;74.76;6.28;383;3;135.00;3
91;3;627379066;91;102;475;477;11.65;0.71;74.76;6.35;384;3;136.00;2
92;3;627379071;92;104;476;478;11.58;0.71;75.43;6.34;384;3;137.00;2
93;3;627379077;93;107;477;478;11.63;0.72;76.04;6.41;384;3;138.00;1
94;4;627379083;94;107;478;478;11.65;0.72;75.95;6.44;384;4;139.00;0
98;4;627379105;98;113;478;478;11.58;0.72;78.22;6.44;380;4;140.00;0
101;4;627379114;101;113;478;478;11.58;0.72;79.43;6.44;377;4;141.00;0
104;4;627379122;104;113;478;478;11.57;0.72;80.12;6.44;374;4;142.00;0
104;4;627379129;104;115;478;478;11.50;0.71;80.12;6.44;374;4;143.00;0
109;4;627379137;109;138;551;605;11.12;0.70;81.66;5.59;442;4;144.00;54
112;4;627379161;112;130;557;606;11.03;0.70;83.32;5.54;445;4;145.00;49
114;4;627379168;114;126;566;606;11.11;0.70;83.58;5.49;452;4;146.00;40
117;4;627379174;117;127;568;606;11.03;0.70;85.01;5.48;451;4;147.00;38
118;4;627379180;118;131;572;606;11.03;0.70;85.53;5.47;454;4;148.00;34
121;4;627379187;121;129;577;606;11.02;0.69;86.97;5.46;456;4;149.00;29
123;4;627379195;123;125;582;611;10.98;0.69;87.99;5.47;459;4;150.00;29
124;4;627379203;124;125;584;611;10.92;0.68;88.48;5.47;460;4;151.00;27
125;4;627379209;125;123;587;612;10.99;0.69;87.84;5.49;462;4;152.00;25
127;4;627379218;127;122;591;613;11.10;0.70;87.67;5.51;464;4;153.00;22
130;4;627379226;130;123;594;613;11.19;0.70;88.28;5.53;464;4;154.00;19
132;4;627379232;132;125;598;614;11.21;0.70;88.95;5.54;466;4;155.00;16
132;4;627379239;132;127;600;614;11.23;0.70;88.95;5.56;468;4;156.00;14
132;4;627379253;132;129;602;614;11.10;0.69;88.95;5.58;470;4;157.00;12
134;4;627379260;134;129;604;614;11.07;0.69;89.25;5.60;470;4;158.00;10
134;4;627379266;134;133;606;618;11.02;0.69;89.25;5.59;472;4;159.00;12
134;4;627379273;134;138;608;618;10.87;0.68;89.25;5.61;474;4;160.00;10
135;4;627379286;135;145;608;618;10.70;0.66;89.65;5.61;473;4;161.00;10
137;4;627379293;137;147;611;621;10.65;0.66;90.53;5.61;474;4;162.00;10
142;4;627379300;142;145;612;621;10.50;0.65;91.05;5.62;470;4;163.00;9
145;4;627379312;145;140;613;621;10.45;0.64;92.19;5.65;468;4;164.00;8
149;4;627379319;149;140;616;625;10.31;0.64;93.60;5.62;467;4;165.00;9
149;4;627379326;149;141;618;626;10.22;0.63;93.60;5.63;469;4;166.00;8
154;4;627379332;154;137;618;626;10.09;0.62;95.18;5.63;464;4;167.00;8
157;4;627379338;157;138;624;630;10.00;0.62;95.94;5.62;467;4;168.00;6
161;4;627379344;161;142;624;630;9.75;0.60;96.84;5.62;463;4;169.00;6
162;5;627379350;162;138;624;630;9.65;0.59;97.27;5.62;462;5;170.00;6
162;5;627379367;162;134;626;631;9.56;0.59;97.27;5.65;464;5;171.00;5
163;5;627379373;163;134;627;631;9.58;0.59;97.43;5.67;464;5;172.00;4
165;5;627379379;165;127;631;637;9.74;0.60;98.35;5.65;466;5;173.00;6
166;5;627379386;166;126;633;637;9.74;0.60;98.28;5.68;467;5;174.00;4
168;5;627379392;168;126;634;638;9.69;0.59;99.05;5.67;466;5;175.00;4
169;5;627379398;169;127;635;638;9.69;0.59;99.50;5.70;466;5;176.00;3
170;5;627379404;170;122;636;638;9.78;0.60;99.35;5.72;466;5;177.00;2
171;5;627379411;171;118;637;638;9.83;0.60;99.75;5.72;466;5;178.00;1
172;5;627379417;172;117;637;638;9.93;0.61;99.44;5.72;465;5;179.00;1
172;5;627379424;172;120;667;672;9.98;0.62;99.44;5.47;495;5;180.00;5
173;5;627379432;173;118;667;672;10.05;0.62;99.90;5.47;494;5;181.00;5
175;5;627379438;175;113;669;672;10.10;0.62;100.10;5.46;494;5;182.00;3
175;5;627379444;175;117;671;672;10.02;0.62;100.10;5.45;496;5;183.00;1
176;5;627379449;176;121;671;672;9.95;0.61;100.23;5.45;495;5;184.00;1
178;5;627379456;178;132;672;672;9.87;0.61;100.91;5.45;494;5;185.00;0
180;5;627379462;180;136;676;676;9.76;0.60;101.03;5.43;496;5;186.00;0
181;5;627379469;181;141;676;676;9.63;0.59;100.75;5.43;495;5;187.00;0
183;5;627379475;183;144;679;680;9.48;0.58;100.77;5.41;496;5;188.00;1
183;5;627379482;183;150;680;681;9.39;0.58;100.77;5.40;497;5;189.00;1
186;5;627379488;186;159;681;681;9.26;0.57;101.01;5.40;495;5;190.00;0
188;5;627379495;188;168;681;681;9.26;0.57;101.13;5.40;493;5;191.00;0
191;5;627379501;191;175;693;694;9.25;0.57;101.99;5.30;502;5;192.00;1
193;5;627379508;193;178;693;694;9.20;0.57;101.79;5.30;500;5;193.00;1
199;5;627379514;199;185;694;694;9.14;0.56;102.37;5.30;495;5;194.00;0
200;5;627379521;200;189;695;695;9.10;0.56;102.22;5.29;495;5;195.00;0
204;5;627379527;204;191;696;696;8.98;0.55;101.82;5.29;492;5;196.00;0
