step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;627637783;0;1;87;245;16.27;1.14;-1.00;0.00;87;0;0.00;158
0;0;627637813;0;0;102;245;15.36;1.06;-1.00;0.15;102;0;1.00;143
0;0;627637814;0;1;122;245;14.57;0.99;-1.00;0.45;122;0;2.00;123
0;0;627637815;0;1;137;245;13.40;0.90;-1.00;0.73;137;0;3.00;108
0;0;627637817;0;2;147;245;12.49;0.84;-1.00;0.95;147;0;4.00;98
0;0;627637818;0;5;158;245;11.54;0.77;-1.00;1.23;158;0;5.00;87
0;0;627637820;0;8;165;245;10.87;0.73;-1.00;1.44;165;0;6.00;80
0;0;627637821;0;8;173;245;10.16;0.68;-1.00;1.69;173;0;7.00;72
0;0;627637823;0;13;178;246;9.71;0.65;-1.00;1.87;178;0;8.00;68
0;0;627637825;0;19;184;247;9.40;0.62;-1.00;2.10;184;0;9.00;63
0;0;627637827;0;18;188;247;9.26;0.61;-1.00;2.27;188;0;10.00;59
0;0;627637830;0;21;191;248;9.27;0.61;-1.00;2.32;191;0;11.00;57
1;0;627637832;1;29;198;248;9.09;0.60;12.00;2.66;197;0;12.00;50
1;0;627637835;1;28;199;248;9.17;0.60;12.00;2.71;198;0;13.00;49
1;0;627637837;1;32;205;248;9.20;0.60;12.00;3.04;204;0;14.00;43
1;0;627637839;1;36;208;252;9.40;0.61;12.00;3.08;207;0;15.00;44
1;0;627637843;1;39;212;252;9.32;0.60;12.00;3.33;211;0;16.00;40
1;0;627637846;1;43;218;252;9.17;0.59;12.00;3.64;217;0;17.00;34
2;0;627637854;2;45;222;255;9.30;0.59;15.00;3.82;220;0;18.00;33
2;0;627637857;2;53;225;255;9.37;0.59;15.00;4.02;223;0;19.00;30
2;0;627637860;2;57;229;255;9.47;0.60;15.00;4.30;227;0;20.00;26
3;0;627637863;3;59;237;259;9.61;0.61;17.00;4.46;234;0;21.00;22
4;0;627637867;4;63;240;260;9.73;0.61;18.25;4.60;236;0;22.00;20
4;0;627637870;4;65;244;260;9.72;0.61;18.25;4.90;240;0;23.00;16
5;0;627637873;5;72;252;264;9.56;0.60;19.40;5.11;247;0;24.00;12
5;0;627637877;5;75;253;264;9.54;0.59;19.40;5.19;248;0;25.00;11
6;0;627637880;6;77;254;264;9.49;0.59;20.17;5.27;248;0;26.00;10
6;0;627637883;6;79;258;265;9.48;0.59;20.17;5.43;252;0;27.00;7
6;0;627637886;6;83;258;265;9.48;0.59;20.17;5.43;252;0;28.00;7
6;0;627637890;6;87;264;271;9.25;0.57;20.17;5.44;258;0;29.00;7
6;0;627637894;6;88;264;271;9.12;0.56;20.17;5.44;258;0;30.00;7
7;0;627637897;7;91;267;272;8.86;0.54;21.29;5.52;260;0;31.00;5
7;0;627637906;7;96;268;272;8.80;0.54;21.29;5.52;261;0;32.00;4
8;0;627637910;8;100;268;272;8.74;0.54;22.75;5.52;260;0;33.00;4
8;0;627637913;8;105;268;272;8.76;0.54;22.75;5.52;260;0;34.00;4
9;0;627637916;9;111;268;272;8.76;0.54;23.67;5.52;259;0;35.00;4
10;0;627637919;10;116;280;284;8.90;0.55;24.30;5.28;270;0;36.00;4
10;0;627637923;10;115;280;284;8.95;0.55;24.30;5.28;270;0;37.00;4
10;0;627637926;10;117;280;284;8.90;0.55;24.30;5.28;270;0;38.00;4
11;0;627637929;11;119;280;284;8.81;0.54;25.64;5.28;269;0;39.00;4
12;0;627637932;12;123;280;284;8.66;0.53;26.58;5.28;268;0;40.00;4
13;0;627637936;13;126;280;284;8.52;0.52;26.08;5.28;267;0;41.00;4
14;0;627637939;14;129;284;288;8.31;0.51;26.86;5.22;270;0;42.00;4
15;0;627637942;15;131;284;288;8.02;0.49;27.80;5.22;269;0;43.00;4
15;0;627637946;15;133;287;292;7.84;0.48;27.80;5.18;272;0;44.00;5
16;0;627637949;16;135;289;294;7.69;0.47;28.38;5.14;273;0;45.00;5
17;0;627637952;17;138;290;294;7.62;0.47;29.06;5.13;273;0;46.00;4
17;0;627637955;17;136;290;294;7.63;0.47;29.06;5.13;273;0;47.00;4
17;0;627637958;17;136;302;307;7.92;0.49;29.06;4.93;285;0;48.00;5
17;0;627637962;17;142;302;307;7.76;0.48;29.06;4.93;285;0;49.00;5
17;0;627637967;17;148;302;307;7.67;0.48;29.06;4.93;285;0;50.00;5
18;0;627637971;18;149;303;308;7.67;0.48;30.28;4.92;285;0;51.00;5
19;0;627637974;19;150;304;309;7.56;0.47;31.42;4.90;285;0;52.00;5
19;0;627637977;19;152;304;309;7.47;0.47;31.42;4.90;285;0;53.00;5
19;0;627637980;19;152;306;312;7.52;0.47;31.42;4.87;287;0;54.00;6
19;0;627637983;19;154;306;312;7.44;0.46;31.42;4.87;287;0;55.00;6
20;0;627637986;20;142;307;312;7.45;0.47;31.50;4.86;287;0;56.00;5
22;0;627637989;22;138;307;312;7.43;0.47;32.18;4.86;285;0;57.00;5
23;0;627637992;23;138;312;318;7.49;0.47;33.30;4.80;289;0;58.00;6
24;0;627637996;24;140;312;318;7.52;0.47;34.25;4.80;288;0;59.00;6
25;0;627638000;25;142;313;318;7.67;0.48;35.24;4.80;288;0;60.00;5
26;0;627638004;26;142;313;318;7.67;0.48;36.15;4.80;287;0;61.00;5
27;0;627638007;27;144;317;322;7.73;0.48;36.96;4.75;290;0;62.00;5
27;0;627638010;27;147;318;323;7.92;0.49;36.96;4.73;291;0;63.00;5
29;0;627638013;29;147;318;323;7.97;0.49;36.31;4.73;289;0;64.00;5
29;0;627638016;29;149;319;324;8.08;0.50;36.31;4.72;290;0;65.00;5
30;0;627638019;30;150;319;324;8.12;0.50;37.30;4.72;289;0;66.00;5
31;0;627638023;31;142;319;324;8.12;0.50;38.26;4.72;288;0;67.00;5
32;0;627638026;32;137;319;324;8.12;0.50;39.19;4.72;287;0;68.00;5
33;0;627638030;33;134;319;324;8.15;0.50;40.09;4.72;286;0;69.00;5
33;0;627638033;33;130;319;324;8.16;0.50;40.09;4.72;286;0;70.00;5
35;0;627638036;35;125;319;324;8.21;0.50;41.71;4.72;284;0;71.00;5
35;0;627638039;35;131;356;394;8.40;0.51;41.71;4.23;321;0;72.00;38
36;0;627638047;36;124;357;395;8.54;0.52;42.39;4.22;321;0;73.00;38
37;0;627638051;37;119;363;395;8.92;0.54;43.24;4.18;326;0;74.00;32
37;0;627638054;37;116;368;395;9.37;0.57;43.24;4.17;331;0;75.00;27
38;0;627638057;38;112;373;395;9.66;0.59;44.11;4.17;335;0;76.00;22
38;0;627638073;38;110;376;395;9.80;0.60;44.11;4.17;338;0;77.00;19
39;1;627638077;39;110;378;395;9.85;0.60;44.44;4.18;339;1;78.00;17
40;1;627638105;40;110;378;395;9.78;0.59;44.88;4.18;338;1;79.00;17
42;2;627638109;42;111;380;396;9.85;0.60;46.55;4.18;338;2;80.00;16
42;2;627638124;42;110;381;397;9.92;0.60;46.55;4.17;339;2;81.00;16
43;2;627638128;43;111;382;397;10.05;0.61;47.28;4.19;339;2;82.00;15
43;2;627638132;43;117;386;401;9.92;0.60;47.28;4.16;343;2;83.00;15
43;2;627638136;43;120;386;401;9.93;0.60;47.28;4.16;343;2;84.00;15
44;2;627638139;44;119;386;401;9.93;0.60;47.91;4.16;342;2;85.00;15
44;2;627638143;44;118;386;401;9.92;0.60;47.91;4.16;342;2;86.00;15
45;2;627638147;45;119;390;407;9.86;0.60;48.78;4.12;345;2;87.00;17
45;2;627638151;45;123;390;407;9.78;0.59;48.78;4.12;345;2;88.00;17
46;2;627638155;46;125;391;407;9.71;0.59;49.65;4.12;345;2;89.00;16
49;2;627638160;49;127;394;413;9.59;0.58;52.12;4.09;345;2;90.00;19
50;2;627638165;50;125;395;413;9.55;0.58;52.90;4.08;345;2;91.00;18
51;2;627638168;51;128;395;413;9.57;0.58;53.67;4.08;344;2;92.00;18
53;2;627638172;53;132;397;414;9.58;0.58;55.04;4.07;344;2;93.00;17
56;2;627638176;56;133;398;415;9.48;0.58;57.13;4.06;342;2;94.00;17
57;2;627638180;57;135;399;415;9.50;0.58;57.79;4.07;342;2;95.00;16
58;2;627638183;58;135;409;428;9.38;0.57;58.45;3.97;351;2;96.00;19
59;2;627638188;59;132;410;428;9.40;0.58;59.10;3.96;351;2;97.00;18
63;2;627638193;63;134;410;428;9.37;0.57;60.29;3.96;347;2;98.00;18
64;2;627638197;64;134;411;429;9.43;0.57;60.89;3.95;347;2;99.00;18
64;2;627638202;64;132;411;429;9.54;0.58;60.89;3.95;347;2;100.00;18
65;2;627638210;65;129;413;433;9.58;0.58;61.18;3.93;348;2;101.00;20
65;2;627638215;65;125;413;433;9.62;0.59;61.18;3.93;348;2;102.00;20
65;2;627638219;65;118;418;437;9.59;0.59;61.18;3.90;353;2;103.00;19
66;2;627638223;66;115;419;437;9.63;0.59;61.83;3.97;353;2;104.00;18
67;2;627638229;67;109;419;437;9.73;0.59;62.46;3.97;352;2;105.00;18
67;2;627638233;67;103;419;437;9.93;0.61;62.46;3.97;352;2;106.00;18
68;2;627638238;68;99;419;437;10.03;0.61;63.06;3.97;351;2;107.00;18
68;2;627638242;68;92;429;449;10.25;0.63;63.06;3.88;361;2;108.00;20
68;2;627638248;68;82;430;449;10.41;0.64;63.06;3.87;362;2;109.00;19
71;2;627638253;71;77;431;449;10.54;0.65;65.00;3.87;360;2;110.00;18
71;2;627638258;71;74;431;449;10.65;0.65;65.00;3.87;360;2;111.00;18
71;2;627638263;71;70;431;449;10.78;0.66;65.00;3.87;360;2;112.00;18
72;2;627638268;72;68;431;449;10.90;0.67;65.63;3.87;359;2;113.00;18
74;2;627638273;74;69;432;450;10.94;0.67;66.27;3.86;358;2;114.00;18
77;2;627638278;77;67;432;450;10.95;0.67;68.09;3.86;355;2;115.00;18
78;2;627638284;78;66;437;456;11.02;0.67;68.69;4.09;359;2;116.00;19
78;2;627638289;78;67;439;457;11.19;0.68;68.69;4.08;361;2;117.00;18
78;2;627638295;78;70;439;457;11.31;0.69;68.69;4.08;361;2;118.00;18
79;2;627638300;79;69;442;457;11.41;0.70;69.32;4.53;363;2;119.00;15
79;2;627638308;79;73;446;462;11.50;0.70;69.32;4.49;367;2;120.00;16
80;2;627638320;80;73;449;462;11.52;0.71;69.83;4.95;369;2;121.00;13
83;2;627638326;83;76;449;462;11.56;0.71;70.83;4.95;366;2;122.00;13
83;2;627638332;83;78;450;463;11.69;0.71;70.83;4.94;367;2;123.00;13
83;2;627638338;83;77;455;467;11.58;0.71;70.83;5.17;372;2;124.00;12
86;2;627638344;86;77;456;467;11.55;0.70;72.36;5.27;370;2;125.00;11
86;2;627638351;86;80;461;470;11.51;0.70;72.36;5.62;375;2;126.00;9
88;2;627638358;88;82;463;470;11.56;0.71;73.31;5.68;375;2;127.00;7
90;2;627638364;90;86;464;470;11.69;0.71;73.98;5.79;374;2;128.00;6
91;2;627638371;91;90;465;470;11.70;0.71;74.26;5.84;374;2;129.00;5
94;2;627638376;94;91;469;474;11.70;0.71;75.82;5.95;375;2;130.00;5
94;2;627638383;94;91;470;474;11.74;0.72;75.82;5.94;376;2;131.00;4
94;2;627638390;94;92;472;474;11.81;0.72;75.82;6.00;378;2;132.00;2
95;2;627638397;95;95;472;474;11.82;0.72;76.40;6.00;377;2;133.00;2
97;2;627638403;97;95;474;475;11.74;0.71;77.13;6.06;377;2;134.00;1
98;2;627638409;98;98;476;477;11.68;0.71;76.62;6.03;378;2;135.00;1
98;2;627638415;98;98;477;477;11.65;0.71;76.62;6.05;379;2;136.00;0
99;2;627638421;99;99;478;478;11.67;0.71;77.11;6.04;379;2;137.00;0
101;2;627638428;101;101;478;478;11.61;0.71;77.58;6.04;377;2;138.00;0
103;2;627638434;103;105;478;478;11.58;0.71;78.08;6.04;375;2;139.00;0
107;2;627638440;107;106;478;478;11.56;0.71;79.58;6.04;371;2;140.00;0
107;2;627638446;107;110;478;478;11.58;0.71;79.58;6.04;371;2;141.00;0
109;2;627638452;109;113;478;478;11.53;0.71;80.72;6.04;369;2;142.00;0
111;2;627638458;111;114;478;478;11.49;0.71;81.00;6.04;367;2;143.00;0
112;2;627638466;112;137;554;605;11.06;0.70;81.51;5.22;442;2;144.00;51
116;2;627638487;116;128;561;606;11.08;0.70;82.74;5.17;445;2;145.00;45
118;2;627638495;118;120;569;606;11.14;0.70;83.51;5.12;451;2;146.00;37
120;2;627638505;120;121;571;606;11.09;0.70;83.82;5.12;451;2;147.00;35
120;2;627638515;120;123;574;606;11.09;0.70;83.82;5.11;454;2;148.00;32
121;2;627638523;121;124;579;606;11.07;0.70;84.22;5.11;458;2;149.00;27
123;2;627638531;123;123;584;611;11.11;0.70;85.25;5.12;461;2;150.00;27
127;2;627638540;127;121;586;611;11.03;0.69;87.31;5.12;459;2;151.00;25
128;2;627638546;128;120;590;612;11.13;0.70;87.75;5.14;462;2;152.00;22
129;2;627638553;129;122;592;613;11.13;0.70;87.14;5.16;463;2;153.00;21
133;2;627638568;133;124;596;613;11.13;0.69;87.32;5.18;463;2;154.00;17
133;2;627638575;133;125;598;614;11.10;0.69;87.32;5.18;465;2;155.00;16
133;2;627638581;133;127;601;614;11.09;0.69;87.32;5.20;468;2;156.00;13
134;2;627638588;134;127;602;614;11.03;0.69;87.31;5.22;468;2;157.00;12
135;2;627638595;135;134;604;614;10.97;0.69;87.83;5.25;469;2;158.00;10
137;2;627638601;137;135;607;618;10.89;0.68;88.68;5.23;470;2;159.00;11
140;2;627638608;140;141;608;618;10.84;0.67;89.92;5.25;468;2;160.00;10
140;2;627638615;140;141;609;618;10.72;0.67;89.92;5.26;469;2;161.00;9
143;2;627638621;143;143;612;621;10.68;0.66;90.71;5.26;469;2;162.00;9
145;2;627638628;145;145;612;621;10.54;0.65;91.61;5.26;467;2;163.00;9
148;2;627638634;148;141;613;621;10.48;0.65;91.54;5.29;465;2;164.00;8
148;2;627638642;148;143;616;625;10.35;0.64;91.54;5.27;468;2;165.00;9
150;2;627638648;150;142;618;626;10.25;0.63;92.53;5.28;468;2;166.00;8
154;2;627638655;154;138;618;626;10.11;0.62;92.55;5.28;464;2;167.00;8
157;2;627638662;157;142;623;630;9.88;0.61;93.61;5.28;466;2;168.00;7
160;2;627638668;160;142;624;630;9.78;0.60;94.48;5.27;464;2;169.00;6
162;2;627638674;162;139;624;630;9.67;0.59;95.31;5.27;462;2;170.00;6
164;2;627638680;164;135;626;631;9.60;0.59;96.08;5.30;462;2;171.00;5
164;2;627638686;164;133;627;631;9.65;0.59;96.08;5.33;463;2;172.00;4
164;2;627638692;164;128;631;637;9.77;0.60;96.08;5.30;467;2;173.00;6
165;2;627638698;165;128;631;637;9.84;0.60;96.42;5.30;466;2;174.00;6
168;2;627638705;168;124;634;638;9.79;0.60;96.85;5.33;466;2;175.00;4
171;2;627638717;171;125;635;638;9.81;0.60;97.54;5.36;464;2;176.00;3
171;2;627638724;171;121;636;638;9.86;0.60;97.54;5.38;465;2;177.00;2
171;2;627638730;171;116;637;638;9.96;0.61;97.54;5.38;466;2;178.00;1
171;2;627638736;171;116;637;638;10.00;0.61;97.54;5.38;466;2;179.00;1
171;2;627638744;171;121;668;672;10.01;0.62;97.54;5.14;497;2;180.00;4
171;2;627638753;171;111;669;672;10.08;0.62;97.54;5.13;498;2;181.00;3
171;2;627638759;171;112;669;672;10.18;0.63;97.54;5.13;498;2;182.00;3
171;2;627638766;171;113;670;672;10.15;0.63;97.54;5.13;499;2;183.00;2
172;2;627638773;172;118;670;672;10.12;0.62;98.03;5.13;498;2;184.00;2
173;2;627638780;173;123;671;672;10.09;0.62;98.12;5.13;498;2;185.00;1
175;2;627638792;175;124;675;676;10.10;0.63;98.85;5.11;500;2;186.00;1
176;2;627638799;176;127;676;676;10.01;0.62;98.99;5.11;500;2;187.00;0
177;2;627638806;177;136;679;680;9.93;0.62;98.92;5.09;502;2;188.00;1
180;2;627638813;180;143;680;681;9.78;0.61;99.42;5.08;500;2;189.00;1
184;2;627638819;184;148;680;681;9.64;0.60;100.27;5.08;496;2;190.00;1
