step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;628874953;0;1;84;245;16.54;1.17;-1.00;0.00;84;0;0.00;161
0;0;628874978;0;1;96;245;15.48;1.08;-1.00;0.13;96;0;1.00;149
0;0;628874979;0;0;114;245;14.84;1.02;-1.00;0.42;114;0;2.00;131
0;0;628874980;0;2;129;245;13.79;0.94;-1.00;0.72;129;0;3.00;116
0;0;628874981;0;2;141;245;12.81;0.86;-1.00;1.00;141;0;4.00;104
0;0;628874983;0;5;151;245;11.80;0.79;-1.00;1.26;151;0;5.00;94
0;0;628874984;0;5;157;245;11.16;0.75;-1.00;1.45;157;0;6.00;88
0;0;628874986;0;10;165;245;10.58;0.71;-1.00;1.72;165;0;7.00;80
0;0;628874988;0;13;173;246;9.85;0.66;-1.00;2.01;173;0;8.00;73
0;0;628874990;0;16;177;247;9.56;0.64;-1.00;2.16;177;0;9.00;70
0;0;628874992;0;20;182;247;9.39;0.63;-1.00;2.38;182;0;10.00;65
0;0;628874994;0;21;188;248;9.25;0.61;-1.00;2.60;188;0;11.00;60
1;0;628874996;1;21;193;248;9.20;0.61;12.00;2.84;192;0;12.00;55
1;0;628874998;1;26;198;248;9.17;0.60;12.00;3.10;197;0;13.00;50
1;0;628875001;1;33;201;248;9.29;0.60;12.00;3.26;200;0;14.00;47
1;0;628875003;1;35;205;252;9.21;0.60;12.00;3.42;204;0;15.00;47
1;0;628875006;1;40;209;252;9.04;0.58;12.00;3.67;208;0;16.00;43
1;0;628875009;1;43;213;252;9.02;0.58;12.00;3.92;212;0;17.00;39
1;0;628875011;1;45;217;255;9.20;0.58;12.00;4.18;216;0;18.00;38
2;0;628875015;2;50;219;255;9.35;0.59;15.50;4.31;217;0;19.00;36
2;0;628875018;2;56;224;255;9.56;0.60;15.50;4.66;222;0;20.00;31
3;0;628875021;3;57;230;259;9.74;0.61;17.33;4.71;227;0;21.00;29
5;0;628875024;5;63;236;260;9.56;0.60;19.20;5.09;231;0;22.00;24
5;0;628875026;5;66;238;260;9.64;0.60;19.20;5.16;233;0;23.00;22
5;0;628875029;5;70;244;264;9.52;0.59;19.20;5.41;239;0;24.00;20
5;0;628875032;5;74;245;264;9.59;0.60;19.20;5.39;240;0;25.00;19
5;0;628875035;5;78;250;264;9.48;0.59;19.20;5.70;245;0;26.00;14
5;0;628875038;5;80;252;265;9.44;0.59;19.20;5.80;247;0;27.00;13
6;0;628875041;6;80;253;265;9.51;0.59;20.00;5.78;247;0;28.00;12
6;0;628875044;6;84;260;271;9.37;0.58;20.00;5.88;254;0;29.00;11
6;0;628875049;6;85;261;271;9.22;0.57;20.00;5.98;255;0;30.00;10
8;0;628875052;8;88;262;272;9.07;0.56;22.38;5.96;254;0;31.00;10
8;0;628875055;8;93;263;272;9.07;0.56;22.38;6.00;255;0;32.00;9
9;0;628875058;9;99;264;272;8.99;0.55;23.00;6.05;255;0;33.00;8
9;0;628875061;9;99;265;272;8.95;0.55;23.00;6.09;256;0;34.00;7
10;0;628875064;10;101;266;272;8.91;0.55;23.80;6.09;256;0;35.00;6
10;0;628875067;10;107;277;284;9.11;0.56;23.80;5.85;267;0;36.00;7
10;0;628875071;10;115;278;284;9.03;0.55;23.80;5.86;268;0;37.00;6
10;0;628875074;10;118;278;284;8.95;0.55;23.80;5.86;268;0;38.00;6
13;0;628875077;13;119;279;284;8.79;0.54;26.69;5.85;266;0;39.00;5
13;0;628875080;13;120;279;284;8.68;0.54;26.69;5.85;266;0;40.00;5
14;0;628875083;14;123;279;284;8.49;0.52;27.57;5.85;265;0;41.00;5
14;0;628875086;14;124;283;288;8.46;0.52;27.57;5.78;269;0;42.00;5
15;0;628875089;15;128;283;288;8.25;0.51;27.20;5.78;268;0;43.00;5
15;0;628875092;15;130;286;292;8.14;0.50;27.20;5.73;271;0;44.00;6
16;0;628875095;16;132;288;294;8.03;0.50;27.75;5.69;272;0;45.00;6
16;0;628875098;16;136;289;294;8.02;0.50;27.75;5.69;273;0;46.00;5
17;0;628875101;17;135;289;294;7.93;0.49;28.88;5.69;272;0;47.00;5
19;0;628875104;19;135;300;307;8.08;0.50;30.53;5.48;281;0;48.00;7
19;0;628875108;19;141;300;307;8.01;0.50;30.53;5.48;281;0;49.00;7
19;0;628875111;19;142;301;307;7.90;0.49;30.53;5.47;282;0;50.00;6
19;0;628875113;19;143;302;308;7.93;0.49;30.53;5.45;283;0;51.00;6
19;0;628875117;19;144;303;309;7.84;0.49;30.53;5.44;284;0;52.00;6
20;0;628875119;20;146;303;309;7.68;0.48;29.85;5.44;283;0;53.00;6
20;0;628875122;20;148;305;312;7.73;0.48;29.85;5.40;285;0;54.00;7
21;0;628875125;21;154;305;312;7.60;0.47;30.00;5.40;284;0;55.00;7
21;0;628875128;21;141;306;312;7.62;0.48;30.00;5.39;285;0;56.00;6
23;0;628875131;23;136;306;312;7.49;0.46;32.13;5.39;283;0;57.00;6
24;0;628875134;24;137;311;318;7.49;0.46;33.21;5.32;287;0;58.00;7
25;0;628875138;25;139;311;318;7.48;0.46;34.24;5.32;286;0;59.00;7
26;0;628875142;26;140;312;318;7.53;0.47;35.23;5.31;286;0;60.00;6
28;0;628875145;28;141;312;318;7.56;0.46;36.04;5.31;284;0;61.00;6
30;0;628875148;30;147;316;322;7.67;0.47;37.60;5.26;286;0;62.00;6
30;0;628875152;30;148;317;323;7.92;0.49;37.60;5.24;287;0;63.00;6
32;0;628875155;32;147;317;323;8.03;0.49;37.94;5.24;285;0;64.00;6
33;0;628875158;33;147;318;324;8.16;0.50;38.76;5.23;285;0;65.00;6
33;0;628875161;33;147;318;324;8.19;0.50;38.76;5.23;285;0;66.00;6
33;0;628875164;33;137;318;324;8.16;0.50;38.76;5.23;285;0;67.00;6
33;0;628875167;33;136;318;324;8.21;0.50;38.76;5.23;285;0;68.00;6
34;0;628875170;34;133;318;324;8.27;0.51;39.65;5.23;284;0;69.00;6
34;0;628875173;34;131;318;324;8.41;0.52;39.65;5.23;284;0;70.00;6
34;0;628875176;34;125;318;324;8.62;0.53;39.65;5.23;284;0;71.00;6
36;0;628875179;36;131;356;394;8.75;0.54;40.72;4.67;320;0;72.00;38
36;0;628875188;36;123;357;395;8.90;0.55;40.72;4.66;321;0;73.00;38
37;0;628875192;37;117;363;395;9.25;0.57;41.43;4.61;326;0;74.00;32
38;0;628875195;38;112;366;395;9.54;0.58;42.32;4.60;328;0;75.00;29
38;0;628875198;38;109;369;395;9.84;0.60;42.32;4.60;331;0;76.00;26
39;1;628875207;39;107;372;395;10.07;0.61;43.21;4.60;333;1;77.00;23
39;1;628875223;39;108;375;395;10.26;0.63;43.21;4.61;336;1;78.00;20
39;1;628875226;39;109;377;395;10.33;0.63;43.21;4.62;338;1;79.00;18
39;1;628875235;39;109;380;396;10.36;0.63;43.21;4.63;341;1;80.00;16
40;1;628875244;40;109;381;397;10.36;0.63;43.73;4.64;341;1;81.00;16
41;1;628875259;41;110;382;397;10.28;0.62;44.66;4.63;341;1;82.00;15
41;1;628875263;41;114;386;401;10.09;0.61;44.66;4.60;345;1;83.00;15
41;1;628875272;41;116;386;401;10.00;0.61;44.66;4.60;345;1;84.00;15
42;1;628875281;42;119;386;401;9.95;0.60;45.50;4.60;344;1;85.00;15
43;1;628875285;43;117;386;401;9.94;0.60;46.30;4.60;343;1;86.00;15
43;1;628875289;43;119;390;407;9.92;0.60;46.30;4.56;347;1;87.00;17
44;1;628875293;44;122;390;407;9.79;0.59;47.25;4.56;346;1;88.00;17
47;1;628875297;47;124;391;407;9.72;0.59;49.91;4.55;344;1;89.00;16
48;1;628875302;48;127;394;413;9.76;0.60;50.75;4.52;346;1;90.00;19
49;1;628875306;49;127;395;413;9.91;0.60;51.55;4.51;346;1;91.00;18
50;1;628875311;50;131;395;413;9.89;0.60;52.36;4.51;345;1;92.00;18
51;1;628875315;51;132;397;414;9.94;0.61;53.16;4.50;346;1;93.00;17
54;1;628875318;54;132;399;415;9.92;0.61;55.26;4.49;345;1;94.00;16
55;1;628875322;55;133;399;415;9.88;0.60;54.67;4.49;344;1;95.00;16
56;1;628875326;56;134;410;428;9.79;0.60;55.41;4.37;354;1;96.00;18
57;1;628875331;57;135;410;428;9.78;0.60;56.14;4.37;353;1;97.00;18
58;1;628875335;58;134;410;428;9.77;0.60;56.86;4.37;352;1;98.00;18
59;1;628875339;59;131;411;429;9.84;0.60;57.22;4.36;352;1;99.00;18
59;1;628875344;59;131;411;429;9.89;0.60;57.22;4.36;352;1;100.00;18
61;1;628875352;61;129;413;433;9.90;0.60;58.61;4.34;352;1;101.00;20
62;1;628875356;62;123;413;433;9.88;0.60;59.31;4.34;351;1;102.00;20
62;1;628875361;62;119;418;437;9.86;0.60;59.31;4.31;356;1;103.00;19
64;1;628875365;64;112;420;437;9.86;0.60;60.55;4.44;356;1;104.00;17
65;1;628875370;65;107;420;437;9.95;0.61;61.22;4.44;355;1;105.00;17
68;1;628875375;68;101;420;437;10.02;0.61;63.10;4.44;352;1;106.00;17
68;1;628875380;68;96;420;437;10.11;0.62;63.10;4.44;352;1;107.00;17
70;1;628875384;70;92;431;449;10.19;0.62;64.39;4.32;361;1;108.00;18
70;1;628875390;70;88;432;449;10.38;0.64;64.39;4.32;362;1;109.00;17
70;1;628875395;70;83;432;449;10.51;0.64;64.39;4.32;362;1;110.00;17
70;1;628875399;70;81;432;449;10.73;0.66;64.39;4.32;362;1;111.00;17
70;1;628875404;70;75;432;449;10.98;0.67;64.39;4.32;362;1;112.00;17
70;1;628875409;70;71;433;449;11.11;0.68;64.39;4.40;363;1;113.00;16
72;1;628875414;72;71;434;450;11.18;0.68;65.10;4.39;362;1;114.00;16
73;1;628875424;73;72;434;450;11.27;0.69;65.70;4.39;361;1;115.00;16
75;1;628875430;75;71;438;456;11.43;0.70;66.56;4.36;363;1;116.00;18
76;1;628875436;76;71;441;457;11.55;0.70;67.18;4.60;365;1;117.00;16
76;1;628875442;76;69;441;457;11.66;0.71;67.18;4.60;365;1;118.00;16
79;1;628875452;79;71;442;457;11.69;0.71;68.97;4.70;363;1;119.00;15
79;1;628875460;79;75;447;462;11.73;0.71;68.97;4.91;368;1;120.00;15
81;1;628875466;81;76;448;462;11.72;0.71;70.07;5.01;367;1;121.00;14
82;1;628875472;82;77;450;462;11.73;0.71;70.70;5.37;368;1;122.00;12
83;1;628875478;83;79;452;463;11.74;0.71;71.02;5.46;369;1;123.00;11
83;1;628875484;83;82;457;467;11.66;0.71;71.02;5.68;374;1;124.00;10
84;1;628875495;84;86;459;467;11.70;0.71;71.63;5.80;375;1;125.00;8
86;1;628875502;86;88;462;470;11.75;0.72;72.50;6.03;376;1;126.00;8
87;1;628875508;87;90;463;470;11.74;0.72;73.10;6.05;376;1;127.00;7
88;1;628875514;88;90;465;470;11.69;0.71;73.73;6.20;377;1;128.00;5
88;1;628875520;88;93;465;470;11.72;0.72;73.73;6.20;377;1;129.00;5
88;1;628875531;88;96;469;474;11.74;0.72;73.73;6.28;381;1;130.00;5
91;1;628875538;91;95;470;474;11.74;0.72;74.65;6.27;379;1;131.00;4
93;1;628875544;93;96;471;474;11.71;0.71;75.41;6.38;378;1;132.00;3
93;1;628875550;93;95;471;474;11.72;0.72;75.41;6.38;378;1;133.00;3
95;1;628875556;95;99;473;475;11.61;0.71;75.48;6.44;378;1;134.00;2
96;1;628875562;96;102;475;477;11.58;0.71;76.03;6.41;379;1;135.00;2
97;1;628875568;97;105;475;477;11.60;0.71;76.65;6.41;378;1;136.00;2
99;1;628875573;99;107;477;478;11.66;0.71;77.37;6.47;378;1;137.00;1
102;1;628875579;102;110;477;478;11.56;0.71;79.12;6.47;375;1;138.00;1
104;1;628875585;104;112;478;478;11.60;0.71;78.88;6.50;374;1;139.00;0
107;1;628875591;107;113;478;478;11.56;0.71;80.33;6.50;371;1;140.00;0
109;1;628875597;109;115;478;478;11.42;0.70;81.43;6.50;369;1;141.00;0
110;1;628875608;110;115;478;478;11.26;0.69;81.83;6.50;368;1;142.00;0
115;1;628875614;115;118;478;478;11.15;0.68;82.51;6.50;363;1;143.00;0
118;1;628875625;118;143;551;605;10.74;0.68;83.47;5.64;433;1;144.00;54
118;1;628875641;118;135;556;606;10.68;0.67;83.47;5.60;438;1;145.00;50
119;1;628875646;119;130;563;606;10.74;0.68;83.93;5.55;444;1;146.00;43
120;1;628875652;120;128;568;606;10.74;0.67;84.41;5.53;448;1;147.00;38
121;1;628875657;121;131;574;606;10.76;0.67;84.93;5.52;453;1;148.00;32
121;1;628875663;121;126;577;606;10.73;0.67;84.93;5.51;456;1;149.00;29
122;1;628875670;122;124;581;611;10.78;0.68;85.47;5.51;459;1;150.00;30
124;2;628875678;124;125;584;611;10.80;0.68;86.51;5.51;460;2;151.00;27
127;2;628875695;127;126;588;612;10.85;0.68;86.87;5.53;461;2;152.00;24
130;2;628875705;130;124;593;613;10.92;0.68;86.64;5.56;463;2;153.00;20
132;2;628875714;132;124;596;613;10.95;0.68;86.84;5.58;464;2;154.00;17
133;2;628875721;133;125;598;614;10.89;0.68;87.33;5.58;465;2;155.00;16
135;2;628875728;135;127;602;614;10.90;0.68;87.91;5.60;467;2;156.00;12
136;2;628875735;136;130;603;614;10.82;0.67;88.39;5.62;467;2;157.00;11
136;2;628875744;136;134;605;614;10.87;0.68;88.39;5.64;469;2;158.00;9
136;2;628875753;136;138;608;618;10.88;0.68;88.39;5.64;472;2;159.00;10
137;2;628875760;137;144;610;618;10.77;0.67;88.39;5.66;473;2;160.00;8
138;2;628875767;138;143;610;618;10.69;0.66;88.83;5.66;472;2;161.00;8
140;2;628875773;140;146;613;621;10.53;0.65;89.64;5.67;473;2;162.00;8
142;2;628875785;142;145;613;621;10.47;0.65;90.44;5.67;471;2;163.00;8
145;2;628875797;145;143;614;621;10.41;0.64;91.27;5.68;469;2;164.00;7
150;2;628875804;150;143;617;625;10.23;0.63;92.92;5.66;467;2;165.00;8
153;2;628875810;153;141;618;626;10.15;0.62;93.68;5.65;465;2;166.00;8
155;2;628875817;155;137;618;626;10.04;0.62;94.48;5.65;463;2;167.00;8
157;2;628875822;157;137;624;630;9.91;0.61;94.37;5.64;467;2;168.00;6
158;2;628875828;158;140;624;630;9.79;0.60;94.73;5.64;466;2;169.00;6
160;2;628875834;160;135;625;630;9.66;0.60;95.58;5.66;465;2;170.00;5
161;2;628875839;161;135;626;631;9.48;0.59;95.89;5.65;465;2;171.00;5
161;2;628875846;161;139;627;631;9.46;0.58;95.89;5.69;466;2;172.00;4
163;2;628875851;163;139;633;637;9.49;0.58;96.38;5.69;470;2;173.00;4
164;2;628875858;164;135;633;637;9.50;0.58;96.71;5.69;469;2;174.00;4
165;2;628875863;165;132;635;638;9.52;0.59;97.07;5.69;470;2;175.00;3
166;2;628875869;166;138;637;638;9.50;0.58;97.42;5.72;471;2;176.00;1
169;2;628875875;169;131;637;638;9.58;0.59;97.88;5.72;468;2;177.00;1
169;2;628875881;169;129;638;638;9.72;0.60;97.88;5.72;469;2;178.00;0
169;2;628875887;169;123;638;638;9.85;0.60;97.88;5.72;469;2;179.00;0
169;2;628875894;169;123;670;672;9.90;0.61;97.88;5.45;501;2;180.00;2
171;2;628875902;171;118;670;672;9.91;0.61;98.19;5.45;499;2;181.00;2
174;2;628875909;174;111;670;672;9.96;0.61;99.25;5.45;496;2;182.00;2
174;2;628875914;174;115;671;672;10.05;0.62;99.25;5.45;497;2;183.00;1
175;2;628875920;175;119;672;672;10.11;0.62;99.31;5.44;497;2;184.00;0
176;2;628875926;176;124;672;672;10.04;0.62;99.39;5.44;496;2;185.00;0
177;2;628875932;177;124;676;676;10.00;0.62;99.61;5.42;499;2;186.00;0
180;2;628875938;180;126;676;676;9.94;0.61;99.35;5.42;496;2;187.00;0
182;2;628875944;182;130;679;680;9.89;0.61;99.59;5.40;497;2;188.00;1
184;2;628875950;184;140;680;681;9.75;0.60;99.31;5.39;496;2;189.00;1
188;2;628875956;188;150;681;681;9.56;0.59;100.40;5.39;493;2;190.00;0
188;2;628875963;188;159;681;681;9.43;0.58;100.40;5.39;493;2;191.00;0
191;2;628875968;191;163;693;694;9.31;0.57;100.33;5.29;502;2;192.00;1
194;3;628875981;194;174;693;694;9.11;0.56;100.90;5.29;499;3;193.00;1
197;3;628875993;197;176;694;694;9.08;0.56;101.14;5.29;497;3;194.00;0
198;3;628875999;198;181;695;695;9.03;0.56;100.89;5.28;497;3;195.00;0
