step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;628544346;0;1;84;245;16.77;1.19;-1.00;0.00;84;0;0.00;161
0;0;628544377;0;0;95;245;16.16;1.12;-1.00;0.12;95;0;1.00;150
0;0;628544378;0;1;116;245;15.30;1.04;-1.00;0.46;116;0;2.00;129
0;0;628544379;0;1;131;245;14.06;0.95;-1.00;0.75;131;0;3.00;114
0;0;628544381;0;0;143;245;13.03;0.88;-1.00;1.02;143;0;4.00;102
0;0;628544382;0;2;154;245;12.05;0.81;-1.00;1.31;154;0;5.00;91
0;0;628544384;0;4;163;245;11.20;0.75;-1.00;1.56;163;0;6.00;82
0;0;628544386;0;8;171;245;10.56;0.70;-1.00;1.82;171;0;7.00;74
0;0;628544388;0;11;179;246;10.17;0.67;-1.00;2.09;179;0;8.00;67
0;0;628544390;0;15;185;247;9.80;0.65;-1.00;2.32;185;0;9.00;62
0;0;628544394;0;20;195;247;9.34;0.62;-1.00;2.68;195;0;10.00;52
0;0;628544396;0;21;196;248;9.21;0.61;-1.00;2.67;196;0;11.00;52
1;0;628544400;1;25;199;248;9.11;0.60;12.00;2.81;198;0;12.00;49
1;0;628544404;1;29;203;248;9.01;0.59;12.00;3.01;202;0;13.00;45
1;0;628544409;1;30;208;248;8.93;0.58;12.00;3.27;207;0;14.00;40
1;0;628544413;1;36;213;252;8.97;0.58;12.00;3.42;212;0;15.00;39
1;0;628544417;1;40;214;252;9.00;0.58;12.00;3.48;213;0;16.00;38
1;0;628544426;1;44;217;252;8.94;0.57;12.00;3.66;216;0;17.00;35
2;0;628544429;2;48;222;255;8.89;0.57;15.00;3.91;220;0;18.00;33
2;0;628544432;2;54;223;255;8.95;0.57;15.00;3.97;221;0;19.00;32
3;0;628544435;3;61;225;255;8.93;0.57;16.67;4.12;222;0;20.00;30
4;0;628544457;4;67;233;259;8.90;0.56;17.75;4.24;229;0;21.00;26
4;0;628544462;4;67;238;260;8.91;0.56;17.75;4.52;234;0;22.00;22
4;0;628544466;4;70;242;260;8.74;0.55;17.75;4.83;238;0;23.00;18
6;0;628544472;6;73;246;264;8.72;0.55;19.50;4.85;240;0;24.00;18
6;0;628544477;6;76;246;264;8.80;0.55;19.50;4.85;240;0;25.00;18
6;0;628544481;6;80;248;264;8.72;0.54;19.50;5.02;242;0;26.00;16
6;0;628544485;6;85;250;265;8.71;0.54;19.50;5.08;244;0;27.00;15
6;0;628544489;6;88;252;265;8.66;0.54;19.50;5.27;246;0;28.00;13
6;0;628544493;6;89;257;271;8.65;0.54;19.50;5.29;251;0;29.00;14
6;0;628544498;6;93;257;271;8.67;0.54;19.50;5.29;251;0;30.00;14
7;0;628544502;7;95;260;272;8.62;0.53;20.71;5.38;253;0;31.00;12
7;0;628544505;7;97;260;272;8.61;0.53;20.71;5.38;253;0;32.00;12
8;0;628544509;8;103;260;272;8.60;0.53;22.25;5.38;252;0;33.00;12
9;0;628544512;9;104;261;272;8.63;0.53;23.11;5.49;252;0;34.00;11
10;0;628544515;10;109;261;272;8.61;0.53;23.70;5.49;251;0;35.00;11
11;0;628544519;11;115;273;284;8.87;0.55;24.82;5.38;262;0;36.00;11
11;0;628544523;11;117;273;284;8.83;0.55;24.82;5.38;262;0;37.00;11
11;0;628544526;11;117;274;284;8.76;0.54;24.82;5.45;263;0;38.00;10
12;0;628544529;12;119;274;284;8.58;0.53;25.75;5.45;262;0;39.00;10
13;0;628544533;13;121;275;284;8.45;0.52;26.46;5.52;262;0;40.00;9
13;0;628544536;13;126;275;284;8.35;0.52;26.46;5.52;262;0;41.00;9
14;0;628544539;14;129;280;288;8.22;0.51;27.43;5.53;266;0;42.00;8
15;0;628544543;15;132;280;288;7.95;0.49;28.47;5.53;265;0;43.00;8
16;0;628544546;16;137;283;292;7.74;0.48;28.13;5.53;267;0;44.00;9
16;0;628544549;16;138;285;294;7.61;0.47;28.13;5.49;269;0;45.00;9
17;0;628544552;17;143;286;294;7.48;0.46;28.65;5.53;269;0;46.00;8
17;0;628544556;17;141;286;294;7.35;0.46;28.65;5.53;269;0;47.00;8
17;0;628544560;17;143;297;307;7.65;0.48;28.65;5.37;280;0;48.00;10
17;0;628544565;17;144;297;307;7.67;0.48;28.65;5.37;280;0;49.00;10
19;0;628544568;19;148;298;307;7.61;0.47;30.53;5.38;279;0;50.00;9
19;0;628544572;19;147;300;308;7.59;0.47;30.53;5.37;281;0;51.00;8
19;0;628544575;19;147;301;309;7.55;0.47;30.53;5.36;282;0;52.00;8
19;0;628544579;19;150;302;309;7.57;0.47;30.53;5.35;283;0;53.00;7
19;0;628544582;19;151;304;312;7.65;0.47;30.53;5.32;285;0;54.00;8
20;0;628544586;20;153;304;312;7.52;0.47;31.70;5.32;284;0;55.00;8
21;0;628544590;21;142;305;312;7.45;0.46;31.14;5.31;284;0;56.00;7
23;0;628544593;23;138;305;312;7.43;0.46;32.39;5.31;282;0;57.00;7
23;0;628544597;23;136;309;318;7.54;0.47;32.39;5.25;286;0;58.00;9
26;0;628544602;26;139;310;318;7.57;0.47;35.31;5.24;284;0;59.00;8
28;0;628544607;28;140;311;318;7.64;0.47;36.00;5.23;283;0;60.00;7
29;0;628544611;29;141;311;318;7.74;0.47;36.86;5.23;282;0;61.00;7
29;0;628544614;29;143;315;322;7.76;0.47;36.86;5.18;286;0;62.00;7
29;0;628544617;29;148;316;323;7.93;0.48;36.86;5.16;287;0;63.00;7
30;0;628544621;30;147;316;323;7.97;0.49;37.77;5.16;286;0;64.00;7
31;0;628544624;31;149;317;324;7.99;0.49;37.29;5.15;286;0;65.00;7
33;0;628544627;33;149;317;324;7.95;0.48;38.94;5.15;284;0;66.00;7
33;0;628544631;33;141;317;324;8.02;0.49;38.94;5.15;284;0;67.00;7
33;0;628544634;33;135;317;324;8.07;0.49;38.94;5.15;284;0;68.00;7
33;0;628544638;33;132;317;324;8.19;0.50;38.94;5.15;284;0;69.00;7
33;0;628544641;33;129;317;324;8.38;0.51;38.94;5.15;284;0;70.00;7
33;0;628544645;33;126;317;324;8.51;0.52;38.94;5.15;284;0;71.00;7
33;0;628544648;33;135;355;394;8.67;0.54;38.94;4.60;322;0;72.00;39
34;0;628544657;34;127;356;395;8.76;0.54;39.94;4.59;322;0;73.00;39
35;0;628544673;35;121;362;395;9.12;0.56;40.71;4.55;327;0;74.00;33
37;0;628544677;37;114;367;395;9.34;0.57;42.43;4.53;330;0;75.00;28
37;0;628544687;37;111;372;395;9.61;0.59;42.43;4.52;335;0;76.00;23
38;0;628544691;38;108;375;395;9.76;0.59;43.34;4.52;337;0;77.00;20
38;0;628544695;38;106;377;395;9.86;0.60;43.34;4.53;339;0;78.00;18
40;0;628544704;40;108;377;395;9.88;0.60;44.60;4.53;337;0;79.00;18
40;0;628544708;40;109;379;396;9.94;0.60;44.60;4.53;339;0;80.00;17
40;0;628544719;40;109;380;397;9.99;0.61;44.60;4.52;340;0;81.00;17
40;1;628544723;40;112;381;397;10.07;0.61;44.60;4.53;341;1;82.00;16
