interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.46;0;5.00;1;2;27.51;6.46
0.00;30.00;120.00;5.73;1;5.00;1;2;23.12;5.73
0.00;30.00;120.00;7.38;2;5.00;1;2;27.52;7.38
0.00;30.00;120.00;6.99;3;5.00;1;2;22.46;6.99
0.00;30.00;120.00;5.54;4;5.00;1;1;3.01;5.54
0.00;30.00;120.00;5.35;5;5.00;1;1;3.11;5.35
0.00;30.00;0.00;-1.00;6;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;10.20;8;5.00;1;1;1.63;10.20
0.00;30.00;120.00;8.36;9;12.00;1;1;4.79;8.36
0.00;30.00;840.00;3.62;10;6.00;7;7;35.83;6.19
0.00;30.00;480.00;2.91;11;5.00;4;4;22.90;8.17
0.00;30.00;120.00;9.26;12;5.00;1;1;1.80;9.26
0.00;30.00;0.00;-1.00;13;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;600.00;12.84;110;5.00;5;5;6.49;13.27
0.00;30.00;120.00;13.44;111;5.00;1;1;1.24;13.44
0.00;30.00;240.00;14.19;112;5.00;2;3;3.79;14.50
0.00;30.00;120.00;4.94;113;5.00;1;1;3.38;4.94
0.00;30.00;0.00;-1.00;16;-1.00;0;1;0.99;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;16.73;20;5.00;1;1;1.00;16.73
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;840.00;15.25;23;5.00;7;7;7.65;15.32
0.00;30.00;240.00;8.21;24;5.00;2;2;4.06;8.21
0.00;30.00;0.00;-1.00;25;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.92;28;5.00;1;2;37.77;4.92
0.00;30.00;120.00;4.85;29;5.00;1;2;14.78;4.85
0.00;30.00;120.00;5.19;30;5.00;1;1;3.21;5.19
0.00;30.00;0.00;-1.00;31;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;18.60;150;5.00;2;2;1.79;18.60
0.00;30.00;120.00;19.10;151;12.00;1;1;2.09;19.10
0.00;30.00;720.00;9.44;152;6.17;6;6;14.26;10.23
0.00;30.00;960.00;13.56;153;5.88;8;8;11.29;13.74
0.00;30.00;120.00;19.68;32;5.00;1;1;0.85;19.68
0.00;30.00;0.00;-1.00;33;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;1080.00;13.27;36;5.00;9;9;11.31;13.65
0.00;30.00;240.00;17.40;37;5.00;2;2;1.92;17.42
0.00;30.00;0.00;-1.00;38;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;12.17;40;5.00;2;2;2.74;14.18
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;42;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
0.00;30.00;1200.00;7.98;44;5.00;10;10;20.88;8.78
0.00;30.00;240.00;14.49;45;5.00;2;2;2.30;15.95
0.00;30.00;0.00;-1.00;46;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;6.78;47;5.00;2;3;75.09;8.03
0.00;30.00;120.00;3.44;48;5.00;1;2;83.32;3.44
0.00;30.00;0.00;-1.00;49;-1.00;0;1;80.94;-1.00
0.00;30.00;120.00;17.74;50;5.00;1;1;0.94;17.74
0.00;30.00;0.00;-1.00;51;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;52;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;21.16;54;5.00;1;1;0.79;21.16
0.00;30.00;0.00;-1.00;55;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;56;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;57;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;18.18;58;5.00;1;1;0.92;18.18
0.00;30.00;0.00;-1.00;59;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;60;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;61;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;20.95;62;5.00;1;1;0.80;20.95
0.00;30.00;0.00;-1.00;63;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;64;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;65;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.64;66;5.00;1;2;76.77;5.64
0.00;30.00;120.00;6.06;67;5.00;1;2;74.97;6.06
0.00;30.00;120.00;5.76;68;5.00;1;1;2.90;5.76
0.00;30.00;0.00;-1.00;69;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;70;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;6.48;71;5.00;1;1;2.57;6.48
0.00;30.00;0.00;-1.00;72;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;73;-1.00;0;0;0.00;-1.00
0.00;30.00;720.00;17.58;74;5.00;6;6;5.69;17.62
0.00;30.00;0.00;-1.00;75;-1.00;0;0;0.00;-1.00
0.00;30.00;1080.00;15.46;76;5.00;9;9;9.70;15.52
0.00;30.00;120.00;8.75;78;5.00;1;1;1.90;8.75
0.00;30.00;0.00;-1.00;79;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;80;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;82;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;83;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;84;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;85;-1.00;0;0;0.00;-1.00
0.00;30.00;840.00;10.37;86;5.00;7;8;12.49;11.72
0.00;30.00;1080.00;11.91;87;5.00;9;9;12.60;14.05
0.00;30.00;0.00;-1.00;88;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;89;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;90;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;16.35;92;5.00;1;1;1.02;16.35
0.00;30.00;360.00;19.89;93;5.00;3;3;2.51;20.02
0.00;30.00;720.00;16.82;94;5.00;6;6;5.94;16.86
0.00;30.00;0.00;-1.00;96;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;97;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;98;-1.00;0;0;0.00;-1.00
0.00;30.00;480.00;16.74;100;5.00;4;4;3.98;16.80
0.00;30.00;720.00;17.06;101;5.00;6;6;5.86;17.40
0.00;30.00;840.00;17.72;102;5.00;7;8;7.28;17.76
0.00;30.00;120.00;13.57;104;5.00;1;1;1.23;13.57
0.00;30.00;120.00;13.52;105;5.00;1;1;1.23;13.52
0.00;30.00;120.00;6.79;106;5.00;1;2;82.71;6.79
0.00;30.00;0.00;-1.00;107;-1.00;0;1;81.51;-1.00
0.00;30.00;0.00;-1.00;108;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;109;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;0;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;1;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;2;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;3;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;4;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;6;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;9.58;8;8.50;2;2;5.92;9.58
30.00;60.00;0.00;-1.00;9;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;10.91;10;8.50;2;2;6.22;14.16
30.00;60.00;0.00;-1.00;11;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;13;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
30.00;60.00;360.00;13.99;110;9.67;3;3;7.31;14.51
30.00;60.00;0.00;-1.00;111;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;112;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;5.31;16;5.00;1;1;77.97;5.31
30.00;60.00;240.00;1.09;17;5.00;2;2;30.51;2.58
30.00;60.00;240.00;0.73;18;5.00;2;2;45.58;2.87
30.00;60.00;240.00;2.76;19;5.00;2;2;12.06;2.93
30.00;60.00;120.00;11.65;20;12.00;1;1;3.43;11.65
30.00;60.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;14.59;23;5.00;1;1;1.14;14.59
30.00;60.00;0.00;-1.00;24;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;25;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;0.13;28;5.00;1;0;95.32;0.13
30.00;60.00;120.00;0.15;29;5.00;1;0;96.77;0.15
30.00;60.00;0.00;-1.00;30;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;31;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;23.94;150;5.00;1;1;0.70;23.94
30.00;60.00;0.00;-1.00;151;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;10.49;152;5.00;2;2;3.18;15.14
30.00;60.00;240.00;10.31;153;5.00;2;2;3.23;13.09
30.00;60.00;240.00;19.93;32;5.00;2;2;1.67;19.93
30.00;60.00;0.00;-1.00;33;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
30.00;60.00;840.00;16.48;36;5.00;7;7;7.08;16.59
30.00;60.00;240.00;18.47;37;5.00;2;2;1.80;18.65
30.00;60.00;0.00;-1.00;38;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;19.92;40;5.00;2;2;1.67;19.93
30.00;60.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;42;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
30.00;60.00;840.00;10.89;44;5.00;7;7;10.71;11.87
30.00;60.00;0.00;-1.00;45;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;46;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;47;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;48;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;49;-1.00;0;0;100.00;-1.00
30.00;60.00;120.00;18.96;50;5.00;1;1;0.88;18.96
30.00;60.00;0.00;-1.00;51;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;52;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;18.15;54;5.00;2;2;1.84;18.15
30.00;60.00;0.00;-1.00;55;-1.00;0;0;0.00;-1.00
