interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.18;0;5.00;1;2;41.16;6.18
0.00;30.00;120.00;7.20;1;5.00;1;2;16.88;7.20
0.00;30.00;120.00;6.78;2;5.00;1;2;23.77;6.78
0.00;30.00;120.00;7.50;3;5.00;1;2;30.62;7.50
0.00;30.00;120.00;5.51;4;5.00;1;1;3.03;5.51
0.00;30.00;120.00;5.47;5;5.00;1;1;3.05;5.47
0.00;30.00;0.00;-1.00;6;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.23;8;5.00;1;2;3.47;9.23
0.00;30.00;120.00;9.92;9;12.00;1;1;4.03;9.92
0.00;30.00;840.00;4.07;10;6.00;7;8;36.39;6.09
0.00;30.00;480.00;2.89;11;5.00;4;4;23.07;7.26
0.00;30.00;120.00;10.40;12;5.00;1;1;1.60;10.40
0.00;30.00;0.00;-1.00;13;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;600.00;14.50;110;5.00;5;6;6.37;14.57
0.00;30.00;240.00;12.96;111;5.00;2;2;2.57;12.96
0.00;30.00;240.00;14.83;112;5.00;2;2;2.25;14.90
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;16;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;15.94;20;5.00;1;1;1.05;15.94
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;22;-1.00;0;0;0.00;-1.00
0.00;30.00;840.00;15.23;23;5.00;7;7;7.66;15.36
0.00;30.00;240.00;9.56;24;5.00;2;2;3.49;9.57
0.00;30.00;0.00;-1.00;25;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.93;28;5.00;1;2;40.22;5.93
0.00;30.00;120.00;5.43;29;5.00;1;2;15.63;5.43
0.00;30.00;120.00;4.53;30;5.00;1;1;3.68;4.53
0.00;30.00;0.00;-1.00;31;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;17.13;150;5.00;2;2;1.95;17.16
0.00;30.00;120.00;19.26;151;12.00;1;1;2.08;19.26
0.00;30.00;720.00;9.58;152;6.17;6;6;13.69;10.27
0.00;30.00;960.00;14.93;153;5.88;8;8;10.36;15.17
0.00;30.00;120.00;19.69;32;5.00;1;1;0.85;19.69
0.00;30.00;0.00;-1.00;33;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;1200.00;14.89;36;5.00;10;11;11.22;15.33
0.00;30.00;0.00;-1.00;37;-1.00;0;0;0.00;-1.00
