step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;628415908;0;1;87;245;16.46;1.16;-1.00;0.00;87;0;0.00;158
0;0;628415937;0;0;98;245;15.80;1.10;-1.00;0.11;98;0;1.00;147
0;0;628415938;0;1;116;245;14.94;1.02;-1.00;0.41;116;0;2.00;129
0;0;628415940;0;1;131;245;13.65;0.92;-1.00;0.70;131;0;3.00;114
0;0;628415941;0;1;142;245;12.65;0.85;-1.00;0.96;142;0;4.00;103
0;0;628415942;0;4;149;245;11.89;0.80;-1.00;1.15;149;0;5.00;96
0;0;628415944;0;10;160;245;11.20;0.75;-1.00;1.48;160;0;6.00;85
0;0;628415945;0;10;167;245;10.61;0.71;-1.00;1.71;167;0;7.00;78
0;0;628415947;0;19;175;246;10.10;0.67;-1.00;2.00;175;0;8.00;71
0;0;628415949;0;20;178;247;9.81;0.65;-1.00;2.12;178;0;9.00;69
0;0;628415952;0;16;184;247;9.61;0.64;-1.00;2.38;184;0;10.00;63
0;0;628415954;0;25;191;248;9.27;0.61;-1.00;2.64;191;0;11.00;57
0;0;628415956;0;26;197;248;9.22;0.61;-1.00;2.92;197;0;12.00;51
1;0;628415958;1;29;203;248;9.04;0.59;13.00;3.22;202;0;13.00;45
1;0;628415961;1;34;207;248;9.12;0.59;13.00;3.40;206;0;14.00;41
1;0;628415963;1;37;211;252;9.00;0.58;13.00;3.55;210;0;15.00;41
1;0;628415967;1;42;213;252;9.07;0.58;13.00;3.60;212;0;16.00;39
1;0;628415970;1;48;217;252;9.08;0.58;13.00;3.85;216;0;17.00;35
1;0;628415973;1;50;221;255;9.20;0.58;13.00;4.02;220;0;18.00;34
2;0;628415976;2;55;223;255;9.21;0.58;16.00;4.16;221;0;19.00;32
2;0;628415978;2;61;227;255;9.31;0.59;16.00;4.37;225;0;20.00;28
2;0;628415981;2;64;232;259;9.56;0.60;16.00;4.39;230;0;21.00;27
3;0;628415985;3;67;238;260;9.67;0.61;18.00;4.68;235;0;22.00;22
3;0;628415988;3;71;241;260;9.71;0.61;18.00;4.91;238;0;23.00;19
4;0;628415991;4;74;245;264;9.73;0.61;19.50;5.03;241;0;24.00;19
4;0;628416001;4;77;249;264;9.66;0.60;19.50;5.18;245;0;25.00;15
6;0;628416004;6;77;250;264;9.70;0.60;21.33;5.23;244;0;26.00;14
6;0;628416007;6;80;254;265;9.62;0.60;21.33;5.39;248;0;27.00;11
6;0;628416011;6;82;256;265;9.60;0.59;21.33;5.57;250;0;28.00;9
6;0;628416014;6;87;261;271;9.51;0.59;21.33;5.48;255;0;29.00;10
6;0;628416020;6;88;264;271;9.39;0.58;21.33;5.66;258;0;30.00;7
7;0;628416023;7;91;265;272;9.19;0.57;22.29;5.64;258;0;31.00;7
7;0;628416026;7;93;266;272;9.02;0.56;22.29;5.74;259;0;32.00;6
7;0;628416030;7;100;267;272;8.99;0.55;22.29;5.84;260;0;33.00;5
8;0;628416033;8;103;268;272;8.84;0.55;23.75;5.85;260;0;34.00;4
9;0;628416036;9;106;268;272;8.75;0.54;24.33;5.85;259;0;35.00;4
10;0;628416039;10;110;280;284;8.94;0.55;25.10;5.60;270;0;36.00;4
10;0;628416044;10;116;280;284;8.84;0.55;25.10;5.60;270;0;37.00;4
10;0;628416047;10;119;280;284;8.80;0.54;25.10;5.60;270;0;38.00;4
10;0;628416050;10;120;280;284;8.75;0.54;25.10;5.60;270;0;39.00;4
11;0;628416053;11;121;280;284;8.59;0.53;26.18;5.60;269;0;40.00;4
12;0;628416057;12;124;280;284;8.46;0.53;27.42;5.60;268;0;41.00;4
13;0;628416060;13;128;284;288;8.38;0.52;28.15;5.54;271;0;42.00;4
14;0;628416063;14;130;284;288;8.11;0.50;29.07;5.54;270;0;43.00;4
15;0;628416066;15;133;287;292;7.98;0.49;28.67;5.49;272;0;44.00;5
16;0;628416070;16;137;289;294;7.88;0.49;29.25;5.45;273;0;45.00;5
16;0;628416073;16;141;290;294;7.75;0.48;29.25;5.44;274;0;46.00;4
17;0;628416076;17;139;290;294;7.71;0.48;29.94;5.44;273;0;47.00;4
17;0;628416079;17;141;302;307;7.89;0.49;29.94;5.23;285;0;48.00;5
17;0;628416084;17;142;302;307;7.79;0.48;29.94;5.23;285;0;49.00;5
19;0;628416087;19;142;302;307;7.69;0.47;32.00;5.23;283;0;50.00;5
19;0;628416091;19;147;303;308;7.68;0.47;32.00;5.21;284;0;51.00;5
20;0;628416094;20;148;304;309;7.59;0.47;33.00;5.20;284;0;52.00;5
20;0;628416100;20;149;304;309;7.59;0.47;33.00;5.20;284;0;53.00;5
20;0;628416104;20;152;306;312;7.60;0.47;33.00;5.17;286;0;54.00;6
20;0;628416108;20;154;306;312;7.46;0.46;33.00;5.17;286;0;55.00;6
22;0;628416111;22;143;307;312;7.53;0.47;34.05;5.16;285;0;56.00;5
25;0;628416115;25;139;307;312;7.41;0.46;35.16;5.16;282;0;57.00;5
25;0;628416119;25;139;312;318;7.44;0.46;35.16;5.09;287;0;58.00;6
25;0;628416123;25;138;312;318;7.49;0.46;35.16;5.09;287;0;59.00;6
25;0;628416127;25;140;313;318;7.54;0.47;35.16;5.08;288;0;60.00;5
26;0;628416131;26;142;313;318;7.63;0.47;36.15;5.08;287;0;61.00;5
27;0;628416134;27;143;317;322;7.70;0.48;37.11;5.03;290;0;62.00;5
28;0;628416137;28;148;318;323;7.88;0.49;38.04;5.02;290;0;63.00;5
29;0;628416141;29;149;318;323;8.03;0.49;38.83;5.02;289;0;64.00;5
30;0;628416144;30;151;319;324;8.01;0.49;38.30;5.00;289;0;65.00;5
31;0;628416155;31;152;319;324;7.96;0.49;38.13;5.00;288;0;66.00;5
31;0;628416159;31;140;319;324;7.91;0.48;38.13;5.00;288;0;67.00;5
31;0;628416162;31;137;319;324;7.89;0.48;38.13;5.00;288;0;68.00;5
32;0;628416171;32;135;319;324;7.90;0.48;39.09;5.00;287;0;69.00;5
32;0;628416175;32;133;319;324;8.03;0.49;39.09;5.00;287;0;70.00;5
33;0;628416178;33;129;319;324;8.12;0.50;40.06;5.00;286;0;71.00;5
33;0;628416181;33;134;353;394;8.24;0.51;40.06;4.52;320;0;72.00;41
34;0;628416190;34;126;354;395;8.41;0.52;40.88;4.51;320;0;73.00;41
34;0;628416200;34;119;361;395;8.89;0.54;40.88;4.46;327;0;74.00;34
35;0;628416204;35;116;363;395;9.16;0.56;41.26;4.45;328;0;75.00;32
35;0;628416208;35;112;368;395;9.53;0.58;41.26;4.45;333;0;76.00;27
37;0;628416218;37;110;371;395;9.62;0.59;42.97;4.45;334;0;77.00;24
37;0;628416234;37;109;375;395;9.70;0.59;42.97;4.47;338;0;78.00;20
38;0;628416238;38;107;377;395;9.73;0.59;43.47;4.48;339;0;79.00;18
39;0;628416248;39;111;380;396;9.87;0.60;44.31;4.49;341;0;80.00;16
40;0;628416259;40;111;381;397;9.91;0.60;45.23;4.48;341;0;81.00;16
41;0;628416263;41;112;382;397;9.93;0.60;46.12;4.49;341;0;82.00;15
