step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;5301315;0;1;87;245;16.24;1.14;-1.00;0.00;87;0;0.00;158
0;0;5301338;0;1;101;245;15.35;1.06;-1.00;0.14;101;0;1.00;144
0;0;5301339;0;0;120;245;14.59;0.99;-1.00;0.43;120;0;2.00;125
0;0;5301340;0;3;136;245;13.56;0.91;-1.00;0.74;136;0;3.00;109
0;0;5301341;0;1;148;245;12.68;0.85;-1.00;1.00;148;0;4.00;97
0;0;5301342;0;5;161;245;11.56;0.77;-1.00;1.32;161;0;5.00;84
0;0;5301344;0;7;171;245;10.94;0.72;-1.00;1.60;171;0;6.00;74
0;0;5301345;0;11;182;245;10.18;0.67;-1.00;1.92;182;0;7.00;63
0;0;5301346;0;20;189;246;9.72;0.64;-1.00;2.15;189;0;8.00;57
0;0;5301348;0;20;193;247;9.32;0.61;-1.00;2.29;193;0;9.00;54
0;0;5301350;0;25;201;247;8.84;0.58;-1.00;2.60;201;0;10.00;46
1;0;5301352;1;28;206;248;8.44;0.56;11.00;2.75;205;0;11.00;42
2;0;5301354;2;32;209;248;8.24;0.54;11.50;2.89;207;0;12.00;39
2;0;5301356;2;34;214;248;8.05;0.53;11.50;3.12;212;0;13.00;34
3;0;5301358;3;40;216;248;7.99;0.52;12.33;3.22;213;0;14.00;32
3;0;5301360;3;45;221;252;7.89;0.51;12.33;3.36;218;0;15.00;31
3;0;5301362;3;48;223;252;7.89;0.51;12.33;3.48;220;0;16.00;29
3;0;5301365;3;47;226;252;7.94;0.51;12.33;3.62;223;0;17.00;26
4;0;5301367;4;53;230;255;7.92;0.51;13.75;3.81;226;0;18.00;25
4;0;5301370;4;59;232;255;7.98;0.51;13.75;3.87;228;0;19.00;23
4;0;5301372;4;64;235;255;8.01;0.51;13.75;4.07;231;0;20.00;20
5;0;5301374;5;72;242;259;8.06;0.51;15.20;4.23;237;0;21.00;17
5;0;5301377;5;76;244;260;8.08;0.51;15.20;4.29;239;0;22.00;16
5;0;5301379;5;81;245;260;8.02;0.51;15.20;4.37;240;0;23.00;15
6;0;5301382;6;85;249;264;8.01;0.51;16.67;4.39;243;0;24.00;15
6;0;5301385;6;84;253;264;7.97;0.50;16.67;4.57;247;0;25.00;11
6;0;5301387;6;86;253;264;8.09;0.51;16.67;4.57;247;0;26.00;11
6;0;5301390;6;89;253;265;8.25;0.52;16.67;4.57;247;0;27.00;12
6;0;5301392;6;90;254;265;8.32;0.52;16.67;4.66;248;0;28.00;11
6;0;5301395;6;91;259;271;8.39;0.52;16.67;4.59;253;0;29.00;12
7;0;5301400;7;93;259;271;8.45;0.53;18.57;4.59;252;0;30.00;12
8;0;5301403;8;95;261;272;8.41;0.52;19.75;4.68;253;0;31.00;11
8;0;5301405;8;97;262;272;8.44;0.52;19.75;4.71;254;0;32.00;10
8;0;5301408;8;102;263;272;8.47;0.53;19.75;4.82;255;0;33.00;9
10;0;5301411;10;104;263;272;8.44;0.52;22.10;4.82;253;0;34.00;9
11;0;5301413;11;105;264;272;8.42;0.52;23.27;4.83;253;0;35.00;8
11;0;5301416;11;106;275;284;8.58;0.53;23.27;4.77;264;0;36.00;9
12;0;5301420;12;109;276;284;8.43;0.52;24.17;4.75;264;0;37.00;8
13;0;5301423;13;113;277;284;8.35;0.52;24.92;4.87;264;0;38.00;7
13;0;5301426;13;115;277;284;8.28;0.51;24.92;4.87;264;0;39.00;7
14;0;5301428;14;117;278;284;8.18;0.51;25.64;4.97;264;0;40.00;6
14;0;5301431;14;119;281;284;8.10;0.50;25.64;5.06;267;0;41.00;3
15;0;5301434;15;123;285;288;8.03;0.50;26.27;5.01;270;0;42.00;3
16;0;5301437;16;126;285;288;7.88;0.49;27.19;5.01;269;0;43.00;3
18;0;5301440;18;129;289;292;7.79;0.48;27.56;4.95;271;0;44.00;3
18;0;5301443;18;134;291;294;7.66;0.48;27.56;4.92;273;0;45.00;3
18;0;5301446;18;137;291;294;7.54;0.47;27.56;4.92;273;0;46.00;3
18;0;5301448;18;137;291;294;7.46;0.46;27.56;4.92;273;0;47.00;3
19;0;5301451;19;141;301;307;7.71;0.48;28.63;4.75;282;0;48.00;6
19;0;5301455;19;143;302;307;7.63;0.47;28.63;4.74;283;0;49.00;5
19;0;5301457;19;145;302;307;7.59;0.47;28.63;4.74;283;0;50.00;5
