interval_begin;interval_end;interval_flow;interval_harmonicMeanSpeed;interval_id;interval_length;interval_nVehContrib;interval_nVehEntered;interval_occupancy;interval_speed
0.00;30.00;120.00;6.89;0;5.00;1;1;2.42;6.89
0.00;30.00;120.00;7.05;1;5.00;1;2;17.12;7.05
0.00;30.00;120.00;6.79;2;5.00;1;2;24.46;6.79
0.00;30.00;120.00;7.29;3;5.00;1;2;40.90;7.29
0.00;30.00;120.00;5.23;4;5.00;1;1;3.19;5.23
0.00;30.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.04;6;5.00;1;1;3.31;5.04
0.00;30.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.58;8;5.00;1;1;1.74;9.58
0.00;30.00;120.00;9.77;9;12.00;1;1;4.09;9.77
0.00;30.00;720.00;3.79;10;6.17;6;6;29.79;7.15
0.00;30.00;600.00;3.30;11;5.00;5;5;25.28;7.02
0.00;30.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;9.22;13;5.00;1;1;1.81;9.22
0.00;30.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;15.62;110;5.00;3;3;3.20;15.62
0.00;30.00;0.00;-1.00;111;-1.00;0;1;1.21;-1.00
0.00;30.00;720.00;9.89;112;5.00;6;6;10.11;12.31
0.00;30.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.38;16;5.00;1;1;3.10;5.38
0.00;30.00;0.00;-1.00;17;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;18;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;19;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;20;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;16.68;22;5.00;1;1;1.00;16.68
0.00;30.00;840.00;14.77;23;5.00;7;7;7.90;14.88
0.00;30.00;120.00;9.41;24;5.00;1;1;1.77;9.41
0.00;30.00;120.00;9.93;25;5.00;1;1;1.68;9.93
0.00;30.00;0.00;-1.00;26;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;5.42;28;5.00;1;2;14.93;5.42
0.00;30.00;120.00;4.87;29;5.00;1;1;3.42;4.87
0.00;30.00;120.00;4.42;30;5.00;1;2;34.62;4.42
0.00;30.00;120.00;3.93;31;5.00;1;1;4.24;3.93
0.00;30.00;240.00;18.90;150;5.00;2;2;1.76;18.90
0.00;30.00;120.00;19.54;151;12.00;1;1;2.05;19.54
0.00;30.00;600.00;6.30;152;6.40;5;5;24.32;10.83
0.00;30.00;1080.00;15.42;153;5.78;9;9;11.16;15.64
0.00;30.00;0.00;-1.00;32;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;23.60;33;5.00;1;1;0.71;23.60
0.00;30.00;0.00;-1.00;34;-1.00;0;0;0.00;-1.00
0.00;30.00;360.00;13.41;36;5.00;3;3;3.73;14.01
0.00;30.00;960.00;16.24;37;5.00;8;8;8.21;16.27
0.00;30.00;0.00;-1.00;38;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;40;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;41;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;23.90;42;5.00;1;1;0.70;23.90
0.00;30.00;0.00;-1.00;43;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;4.13;44;5.00;2;3;8.67;4.37
0.00;30.00;1080.00;8.20;45;5.00;9;10;19.36;9.00
0.00;30.00;120.00;20.97;46;5.00;1;1;0.79;20.97
0.00;30.00;240.00;7.14;47;5.00;2;3;77.88;8.05
0.00;30.00;120.00;6.06;48;5.00;1;2;80.70;6.06
0.00;30.00;120.00;5.73;49;5.00;1;2;76.64;5.73
0.00;30.00;0.00;-1.00;50;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;51;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;52;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;54;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;55;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;21.29;56;5.00;1;2;1.60;21.29
0.00;30.00;0.00;-1.00;57;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;58;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;59;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;60;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;61;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;62;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;63;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;21.99;64;5.00;1;1;0.76;21.99
0.00;30.00;0.00;-1.00;65;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;4.44;66;5.00;1;2;74.93;4.44
0.00;30.00;120.00;5.46;67;5.00;1;2;76.82;5.46
0.00;30.00;120.00;5.84;68;5.00;1;2;71.30;5.84
0.00;30.00;0.00;-1.00;69;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;70;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;71;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;6.67;72;5.00;1;1;2.50;6.67
0.00;30.00;0.00;-1.00;73;-1.00;0;0;0.00;-1.00
0.00;30.00;240.00;18.44;74;5.00;2;2;1.81;18.44
0.00;30.00;480.00;17.38;75;5.00;4;4;3.84;17.44
0.00;30.00;1080.00;16.96;76;5.00;9;9;8.84;17.04
0.00;30.00;0.00;-1.00;78;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;10.68;79;5.00;1;1;1.56;10.68
0.00;30.00;0.00;-1.00;80;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;82;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;83;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;84;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;85;-1.00;0;0;0.00;-1.00
0.00;30.00;840.00;11.52;86;5.00;7;7;10.13;12.48
0.00;30.00;1080.00;15.74;87;5.00;9;9;9.53;15.92
0.00;30.00;0.00;-1.00;88;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;89;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;90;-1.00;0;0;0.00;-1.00
0.00;30.00;480.00;19.86;92;5.00;4;4;3.36;19.87
0.00;30.00;120.00;19.12;93;5.00;1;1;0.87;19.12
0.00;30.00;120.00;19.29;94;5.00;1;1;0.86;19.29
0.00;30.00;0.00;-1.00;96;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;97;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;98;-1.00;0;0;0.00;-1.00
0.00;30.00;600.00;19.11;100;5.00;5;5;4.36;19.15
0.00;30.00;120.00;19.71;101;5.00;1;2;1.44;19.71
0.00;30.00;120.00;18.48;102;5.00;1;1;0.90;18.48
0.00;30.00;0.00;-1.00;104;-1.00;0;0;0.00;-1.00
0.00;30.00;120.00;13.47;105;5.00;1;1;1.24;13.47
0.00;30.00;120.00;5.81;106;5.00;1;2;84.67;5.81
0.00;30.00;120.00;3.01;107;5.00;1;2;86.08;3.01
0.00;30.00;0.00;-1.00;108;-1.00;0;0;0.00;-1.00
0.00;30.00;0.00;-1.00;109;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;0;-1.00;0;1;91.76;-1.00
30.00;60.00;0.00;-1.00;1;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;2;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;3;-1.00;0;0;100.00;-1.00
30.00;60.00;0.00;-1.00;4;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;5;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;6;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;7;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;10.14;8;8.50;2;2;5.85;10.28
30.00;60.00;0.00;-1.00;9;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;6.97;10;12.00;1;1;5.74;6.97
30.00;60.00;120.00;18.51;11;5.00;1;1;0.90;18.51
30.00;60.00;0.00;-1.00;12;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;13;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;14;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;15;-1.00;0;0;0.00;-1.00
30.00;60.00;240.00;12.45;110;12.00;2;2;6.42;12.45
30.00;60.00;0.00;-1.00;111;-1.00;0;0;0.00;-1.00
30.00;60.00;120.00;16.67;112;5.00;1;1;1.00;16.67
30.00;60.00;0.00;-1.00;113;-1.00;0;0;0.00;-1.00
30.00;60.00;0.00;-1.00;16;-1.00;0;1;20.93;-1.00
30.00;60.00;240.00;2.79;17;5.00;2;2;11.96;3.56
30.00;60.00;240.00;0.59;18;5.00;2;2;56.76;2.48
30.00;60.00;240.00;0.64;19;5.00;2;2;51.88;2.75
30.00;60.00;120.00;10.08;20;12.00;1;1;3.97;10.08
30.00;60.00;0.00;-1.00;21;-1.00;0;0;0.00;-1.00
