step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_teleports;step_time;step_waiting
0;0;212224050;0;1;88;246;16.21;1.14;-1.00;0.00;88;0;0.00;157
0;0;212224085;0;1;99;246;15.39;1.07;-1.00;0.11;99;0;1.00;146
0;0;212224086;0;0;117;246;14.72;1.01;-1.00;0.40;117;0;2.00;128
0;0;212224088;0;2;132;246;13.52;0.91;-1.00;0.70;132;0;3.00;113
0;0;212224089;0;3;146;246;12.75;0.85;-1.00;1.01;146;0;4.00;99
0;0;212224091;0;5;157;246;11.64;0.78;-1.00;1.29;157;0;5.00;88
0;0;212224092;0;9;168;246;11.15;0.74;-1.00;1.60;168;0;6.00;77
0;0;212224094;0;14;176;246;10.35;0.68;-1.00;1.85;176;0;7.00;69
0;0;212224096;0;19;184;247;9.94;0.66;-1.00;2.11;184;0;8.00;62
0;0;212224099;0;21;189;248;9.66;0.64;-1.00;2.30;189;0;9.00;58
0;0;212224103;0;26;199;248;9.20;0.61;-1.00;2.68;199;0;10.00;48
1;0;212224105;1;32;205;249;8.89;0.58;11.00;2.88;204;0;11.00;43
1;0;212224108;1;35;209;249;8.68;0.57;11.00;3.05;208;0;12.00;39
1;0;212224110;1;38;211;249;8.43;0.55;11.00;3.15;210;0;13.00;37
1;0;212224113;1;47;216;249;8.31;0.54;11.00;3.40;215;0;14.00;32
1;0;212224116;1;46;222;253;8.16;0.53;11.00;3.59;221;0;15.00;30
3;0;212224120;3;51;226;253;7.97;0.51;14.33;3.77;223;0;16.00;26
3;0;212224123;3;54;228;253;7.89;0.50;14.33;3.83;225;0;17.00;24
3;0;212224125;3;60;231;256;7.79;0.49;14.33;4.01;228;0;18.00;24
3;0;212224129;3;62;234;256;7.73;0.49;14.33;4.13;231;0;19.00;21
4;0;212224132;4;68;234;256;7.68;0.49;15.75;4.13;230;0;20.00;21
5;0;212224136;5;71;240;260;7.68;0.49;16.60;4.22;235;0;21.00;19
5;0;212224140;5;73;243;261;7.69;0.49;16.60;4.35;238;0;22.00;17
6;0;212224143;6;79;245;261;7.73;0.49;17.67;4.50;239;0;23.00;15
6;0;212224146;6;78;249;265;7.78;0.49;17.67;4.53;243;0;24.00;15
6;0;212224149;6;81;249;265;7.91;0.50;17.67;4.53;243;0;25.00;15
6;0;212224152;6;84;249;265;7.99;0.50;17.67;4.53;243;0;26.00;15
6;0;212224155;6;86;252;266;8.08;0.50;17.67;4.70;246;0;27.00;13
6;0;212224158;6;89;253;266;8.21;0.51;17.67;4.79;247;0;28.00;12
6;0;212224161;6;89;259;272;8.32;0.52;17.67;4.76;253;0;29.00;12
6;0;212224167;6;91;259;272;8.48;0.53;17.67;4.76;253;0;30.00;12
8;0;212224170;8;93;261;273;8.44;0.52;20.63;4.84;253;0;31.00;11
9;0;212224173;9;96;262;273;8.34;0.51;21.89;4.95;253;0;32.00;10
9;0;212224176;9;97;263;273;8.30;0.51;21.89;5.05;254;0;33.00;9
9;0;212224179;9;99;264;273;8.32;0.51;21.89;5.16;255;0;34.00;8
11;0;212224182;11;104;264;273;8.41;0.52;23.73;5.16;253;0;35.00;8
11;0;212224186;11;107;275;285;8.78;0.55;23.73;5.02;264;0;36.00;9
11;0;212224190;11;110;277;285;8.78;0.54;23.73;5.15;266;0;37.00;7
12;0;212224193;12;111;277;285;8.73;0.54;24.58;5.15;265;0;38.00;7
12;0;212224196;12;114;279;285;8.61;0.53;24.58;5.23;267;0;39.00;5
12;0;212224199;12;115;279;285;8.42;0.52;24.58;5.23;267;0;40.00;5
12;0;212224202;12;120;280;285;8.30;0.51;24.58;5.30;268;0;41.00;4
13;0;212224204;13;122;285;289;8.20;0.51;25.77;5.27;272;0;42.00;3
14;0;212224208;14;125;286;289;8.05;0.50;26.64;5.28;272;0;43.00;2
16;0;212224210;16;130;290;293;7.92;0.49;27.31;5.22;274;0;44.00;2
16;0;212224214;16;132;292;295;7.72;0.48;27.31;5.18;276;0;45.00;2
17;0;212224217;17;133;292;295;7.39;0.46;27.94;5.18;275;0;46.00;2
18;0;212224220;18;134;292;295;7.22;0.45;28.67;5.18;274;0;47.00;2
18;0;212224223;18;140;303;308;7.50;0.47;28.67;4.99;285;0;48.00;4
18;0;212224227;18;143;303;308;7.48;0.47;28.67;4.99;285;0;49.00;4
19;0;212224230;19;144;303;308;7.40;0.46;29.79;4.99;284;0;50.00;4
19;0;212224233;19;147;304;309;7.45;0.46;29.79;4.98;285;0;51.00;4
19;0;212224235;19;150;305;310;7.41;0.46;29.79;4.97;286;0;52.00;4
19;0;212224238;19;153;305;310;7.31;0.45;29.79;4.97;286;0;53.00;4
20;0;212224241;20;153;307;313;7.29;0.45;29.20;4.93;287;0;54.00;5
21;0;212224243;21;156;307;313;7.16;0.44;29.33;4.93;286;0;55.00;5
22;0;212224246;22;146;308;313;7.10;0.44;30.55;4.93;286;0;56.00;4
23;0;212224249;23;144;308;313;7.03;0.43;31.70;4.93;285;0;57.00;4
23;0;212224252;23;144;312;319;7.14;0.44;31.70;4.88;289;0;58.00;6
24;0;212224255;24;148;312;319;7.14;0.44;32.71;4.88;288;0;59.00;6
26;0;212224260;26;151;313;319;7.07;0.43;33.77;4.87;287;0;60.00;5
27;0;212224263;27;151;313;319;7.14;0.44;34.74;4.87;286;0;61.00;5
28;0;212224266;28;152;317;323;7.25;0.45;35.71;4.82;289;0;62.00;5
30;0;212224269;30;153;318;324;7.39;0.45;36.13;4.81;288;0;63.00;5
31;0;212224271;31;155;318;324;7.48;0.46;36.97;4.81;287;0;64.00;5
32;0;212224274;32;154;319;325;7.50;0.46;37.72;4.79;287;0;65.00;5
32;0;212224277;32;154;319;325;7.50;0.46;37.72;4.79;287;0;66.00;5
32;0;212224280;32;145;319;325;7.56;0.46;37.72;4.79;287;0;67.00;5
32;0;212224284;32;140;319;325;7.62;0.47;37.72;4.79;287;0;68.00;5
32;0;212224286;32;137;319;325;7.75;0.48;37.72;4.79;287;0;69.00;5
33;0;212224289;33;132;319;325;7.83;0.48;38.55;4.79;286;0;70.00;5
33;0;212224292;33;128;319;325;8.01;0.49;38.55;4.79;286;0;71.00;5
33;0;212224295;33;134;353;395;8.27;0.51;38.55;4.33;320;0;72.00;41
34;0;212224304;34;126;355;396;8.45;0.52;38.94;4.31;321;0;73.00;40
34;0;212224307;34;120;362;396;8.78;0.54;38.94;4.27;328;0;74.00;33
36;0;212224311;36;119;364;396;8.94;0.55;40.83;4.26;328;0;75.00;31
36;0;212224315;36;117;367;396;9.17;0.56;40.83;4.26;331;0;76.00;28
36;0;212224318;36;117;368;396;9.22;0.56;40.83;4.26;332;0;77.00;27
37;0;212224322;37;119;370;396;9.38;0.57;41.84;4.27;333;0;78.00;25
39;0;212224325;39;122;372;396;9.44;0.57;43.03;4.28;333;0;79.00;23
39;0;212224330;39;125;374;397;9.47;0.58;43.03;4.30;335;0;80.00;22
39;1;212224333;39;125;378;398;9.41;0.57;43.03;4.33;339;1;81.00;19
40;1;212224349;40;124;379;398;9.36;0.57;44.00;4.35;339;1;82.00;18
41;1;212224354;41;129;384;402;9.25;0.56;44.95;4.33;343;1;83.00;17
41;1;212224363;41;127;385;402;9.18;0.56;44.95;4.35;344;1;84.00;16
41;1;212224369;41;132;386;402;9.07;0.55;44.95;4.35;345;1;85.00;15
41;1;212224373;41;130;386;402;8.96;0.54;44.95;4.35;345;1;86.00;15
44;1;212224377;44;130;391;408;8.79;0.53;47.82;4.31;347;1;87.00;16
44;1;212224383;44;135;391;408;8.74;0.53;47.82;4.31;347;1;88.00;16
45;1;212224387;45;135;391;408;8.62;0.53;48.53;4.31;346;1;89.00;16
46;1;212224393;46;132;395;414;8.62;0.53;49.43;4.27;349;1;90.00;18
47;1;212224399;47;130;395;414;8.51;0.52;50.30;4.27;348;1;91.00;18
47;1;212224404;47;133;397;414;8.54;0.52;50.30;4.25;350;1;92.00;16
48;1;212224408;48;134;398;415;8.40;0.51;51.19;4.25;350;1;93.00;16
49;1;212224413;49;134;399;416;8.44;0.52;52.06;4.24;350;1;94.00;16
49;1;212224418;49;132;399;416;8.41;0.51;52.06;4.24;350;1;95.00;16
52;1;212224423;52;135;409;429;8.35;0.51;53.12;4.13;357;1;96.00;19
53;1;212224429;53;133;409;429;8.41;0.51;53.55;4.13;356;1;97.00;19
56;1;212224435;56;133;410;429;8.42;0.52;55.93;4.13;354;1;98.00;18
59;1;212224440;59;132;411;430;8.46;0.52;58.12;4.12;352;1;99.00;18
60;1;212224445;60;132;411;430;8.54;0.52;58.82;4.12;351;1;100.00;18
61;1;212224456;61;129;414;434;8.66;0.53;59.51;4.10;353;1;101.00;19
62;1;212224461;62;121;414;434;8.65;0.53;60.19;4.10;352;1;102.00;19
62;1;212224468;62;118;418;438;8.63;0.53;60.19;4.07;356;1;103.00;19
64;1;212224473;64;112;418;438;8.82;0.54;61.44;4.07;354;1;104.00;19
65;1;212224477;65;109;420;438;8.96;0.55;62.09;4.24;355;1;105.00;17
66;1;212224485;66;101;420;438;9.22;0.56;62.76;4.24;354;1;106.00;17
